,evaluation,tr_loss,va_loss
1,0,537235,0,311461,0,369201
2,0,529363,0,309894,0,367329
3,0,516725,0,309420,0,366711
4,0,509883,0,309537,0,366795
5,0,504188,0,309869,0,367149
6,0,501443,0,310251,0,367574
7,0,498618,0,310622,0,367994
8,0,496270,0,310962,0,368385
9,0,493211,0,311267,0,368739
10,0,492692,0,311538,0,369058
11,0,490125,0,311779,0,369344
12,0,487797,0,311992,0,369600
13,0,483771,0,312181,0,369828
14,0,481354,0,312348,0,370032
15,0,478326,0,312496,0,370213
16,0,474526,0,312626,0,370373
17,0,470921,0,312741,0,370516
18,0,464457,0,312842,0,370641
19,0,464669,0,312932,0,370752
20,0,461696,0,313011,0,370850
21,0,461090,0,313081,0,370936
22,0,459477,0,313143,0,371011
23,0,458525,0,313197,0,371077
24,0,459348,0,313246,0,371135
25,0,454515,0,313289,0,371185
26,0,452886,0,313327,0,371230
27,0,450446,0,313361,0,371269
28,0,448320,0,313391,0,371303
29,0,447807,0,313418,0,371333
30,0,448148,0,313443,0,371360
31,0,448999,0,313465,0,371384
32,0,446802,0,313485,0,371405
33,0,446330,0,313503,0,371424
34,0,445552,0,313520,0,371441
35,0,444863,0,313535,0,371457
36,0,444480,0,313549,0,371471
37,0,441437,0,313561,0,371484
38,0,441178,0,313573,0,371495
39,0,438586,0,313584,0,371506
40,0,438836,0,313594,0,371516
41,0,438831,0,313603,0,371526
42,0,438944,0,313612,0,371534
43,0,438079,0,313620,0,371542
44,0,438566,0,313627,0,371550
45,0,439768,0,313634,0,371557
46,0,439696,0,313640,0,371563
47,0,438907,0,313646,0,371569
48,0,438298,0,313652,0,371575
49,0,438320,0,313657,0,371580
50,0,437500,0,313661,0,371585
51,0,438681,0,313666,0,371590
52,0,438568,0,313670,0,371594
53,0,438458,0,313674,0,371598
54,0,439279,0,313677,0,371602
55,0,439456,0,313680,0,371605
56,0,439788,0,313683,0,371608
57,0,440139,0,313686,0,371611
58,0,439808,0,313688,0,371614
59,0,439932,0,313691,0,371617
60,0,441434,0,313693,0,371619
61,0,441451,0,313695,0,371621
62,0,441521,0,313696,0,371624
63,0,441805,0,313698,0,371625
64,0,441889,0,313699,0,371627
65,0,441989,0,313701,0,371629
66,0,442056,0,313702,0,371630
67,0,441867,0,313703,0,371632
68,0,441867,0,313704,0,371633
69,0,441750,0,313704,0,371634
70,0,439372,0,313705,0,371635
71,0,439312,0,313706,0,371636
72,0,439269,0,313706,0,371637
73,0,439508,0,313707,0,371638
74,0,439516,0,313707,0,371638
75,0,438424,0,313707,0,371639
76,0,439044,0,313707,0,371640
77,0,439950,0,313708,0,371640
78,0,439872,0,313708,0,371641
79,0,438982,0,313708,0,371641
80,0,438717,0,313708,0,371641
81,0,438535,0,313708,0,371642
82,0,438665,0,313707,0,371642
83,0,438710,0,313707,0,371642
84,0,436490,0,313707,0,371642
85,0,435733,0,313707,0,371642
86,0,437266,0,313707,0,371642
87,0,437041,0,313707,0,371643
88,0,436172,0,313706,0,371643
89,0,436076,0,313706,0,371643
90,0,436193,0,313706,0,371643
91,0,436506,0,313706,0,371643
92,0,434830,0,313705,0,371643
93,0,434855,0,313705,0,371643
94,0,434353,0,313705,0,371643
95,0,433570,0,313705,0,371643
96,0,433670,0,313704,0,371643
97,0,434387,0,313704,0,371643
98,0,434809,0,313704,0,371643
99,0,435583,0,313703,0,371643
100,0,435216,0,313703,0,371643
101,0,434859,0,313703,0,371643
102,0,434907,0,313703,0,371643
103,0,434528,0,313702,0,371643
104,0,436187,0,313702,0,371643
105,0,437164,0,313702,0,371643
106,0,437606,0,313701,0,371643
107,0,437053,0,313701,0,371643
108,0,437267,0,313701,0,371644
109,0,436847,0,313701,0,371644
110,0,436844,0,313700,0,371644
111,0,437754,0,313700,0,371644
112,0,438679,0,313700,0,371644
113,0,439145,0,313699,0,371644
114,0,439115,0,313699,0,371644
115,0,439232,0,313699,0,371644
116,0,441543,0,313699,0,371645
117,0,441252,0,313698,0,371645
118,0,441942,0,313698,0,371645
119,0,442003,0,313698,0,371645
120,0,442062,0,313697,0,371645
121,0,441025,0,313697,0,371645
122,0,440995,0,313697,0,371646
123,0,440070,0,313696,0,371646
124,0,441059,0,313696,0,371646
125,0,441492,0,313696,0,371646
126,0,442077,0,313695,0,371646
127,0,442338,0,313695,0,371646
128,0,443281,0,313694,0,371646
129,0,443201,0,313694,0,371646
130,0,442879,0,313694,0,371646
131,0,438367,0,313693,0,371646
132,0,438586,0,313693,0,371647
133,0,438015,0,313692,0,371647
134,0,436957,0,313692,0,371647
135,0,435356,0,313691,0,371647
136,0,435087,0,313691,0,371647
137,0,433300,0,313690,0,371647
138,0,433307,0,313690,0,371647
