,evaluation,tr_loss,va_loss
1,0,408660,0,553819,0,532960
2,0,417467,0,554070,0,533223
3,0,417414,0,554556,0,533705
4,0,416664,0,555080,0,534223
5,0,412902,0,555603,0,534739
6,0,406511,0,556108,0,535236
7,0,401444,0,556588,0,535707
8,0,396536,0,557033,0,536142
9,0,388317,0,557440,0,536538
10,0,382899,0,557803,0,536891
11,0,377439,0,558123,0,537200
12,0,369792,0,558399,0,537465
13,0,362109,0,558633,0,537689
14,0,355043,0,558831,0,537876
15,0,349486,0,558996,0,538030
16,0,343885,0,559132,0,538157
17,0,338137,0,559245,0,538261
18,0,331544,0,559338,0,538345
19,0,324646,0,559414,0,538413
20,0,318799,0,559477,0,538468
21,0,314794,0,559528,0,538512
22,0,309152,0,559570,0,538548
23,0,303618,0,559604,0,538575
24,0,298748,0,559632,0,538597
25,0,293609,0,559655,0,538613
26,0,289043,0,559675,0,538626
27,0,287418,0,559691,0,538637
28,0,284184,0,559705,0,538645
29,0,283317,0,559718,0,538651
30,0,282723,0,559729,0,538657
31,0,280027,0,559738,0,538662
32,0,278885,0,559747,0,538666
33,0,277429,0,559754,0,538669
34,0,276701,0,559761,0,538672
35,0,274585,0,559767,0,538675
36,0,273769,0,559773,0,538677
37,0,273326,0,559778,0,538679
38,0,272777,0,559782,0,538680
39,0,271563,0,559786,0,538682
40,0,235859,NaN,NaN
41,0,235859,NaN,NaN
42,0,235859,NaN,NaN
43,0,235859,NaN,NaN
44,0,235859,NaN,NaN
45,0,235859,NaN,NaN
46,0,235859,NaN,NaN
47,0,235859,NaN,NaN
48,0,235859,NaN,NaN
49,0,235859,NaN,NaN
50,0,235859,NaN,NaN
51,0,235859,NaN,NaN
52,0,235859,NaN,NaN
53,0,235859,NaN,NaN
54,0,235859,NaN,NaN
55,0,235859,NaN,NaN
56,0,235859,NaN,NaN
57,0,235859,NaN,NaN
58,0,235859,NaN,NaN
59,0,235859,NaN,NaN
60,0,235859,NaN,NaN
61,0,235859,NaN,NaN
62,0,235859,NaN,NaN
63,0,235859,NaN,NaN
64,0,235859,NaN,NaN
65,0,235859,NaN,NaN
66,0,235859,NaN,NaN
67,0,235859,NaN,NaN
68,0,235859,NaN,NaN
69,0,235859,NaN,NaN
70,0,235859,NaN,NaN
71,0,235859,NaN,NaN
72,0,235859,NaN,NaN
73,0,235859,NaN,NaN
74,0,235859,NaN,NaN
75,0,235859,NaN,NaN
76,0,235859,NaN,NaN
77,0,235859,NaN,NaN
78,0,235859,NaN,NaN
79,0,235859,NaN,NaN
80,0,235859,NaN,NaN
81,0,235859,NaN,NaN
82,0,235859,NaN,NaN
83,0,235859,NaN,NaN
84,0,235859,NaN,NaN
85,0,235859,NaN,NaN
86,0,235859,NaN,NaN
87,0,235859,NaN,NaN
88,0,235859,NaN,NaN
89,0,235859,NaN,NaN
90,0,235859,NaN,NaN
91,0,235859,NaN,NaN
92,0,235859,NaN,NaN
93,0,235859,NaN,NaN
94,0,235859,NaN,NaN
95,0,235859,NaN,NaN
96,0,235859,NaN,NaN
97,0,235859,NaN,NaN
98,0,235859,NaN,NaN
99,0,235859,NaN,NaN
100,0,235859,NaN,NaN
