,evaluation,tr_loss,va_loss
1,0,350252,0,559988,0,538874
2,0,347077,0,559816,0,538756
3,0,334268,0,559945,0,539039
4,0,316846,0,559718,0,538588
5,0,348745,0,560171,0,539086
6,0,354939,0,560157,0,539080
7,0,174019,0,560160,0,539069
8,0,258022,0,560202,0,539075
9,0,323950,0,560224,0,539133
10,0,145275,0,560248,0,539158
11,0,196940,0,560200,0,539139
12,0,378330,0,560226,0,539137
13,0,168666,0,560809,0,539761
14,0,137655,0,560272,0,539179
15,0,291632,0,559669,0,538766
16,0,170815,0,560265,0,539095
17,0,362773,0,560086,0,538982
18,0,343372,0,560011,0,538954
19,0,348030,0,559323,0,538293
20,0,228044,0,560158,0,539099
21,0,302365,0,560234,0,539142
22,0,262256,0,560243,0,539154
23,0,152072,0,560297,0,539200
24,0,126903,0,560248,0,539158
25,0,144988,0,560248,0,539158
26,0,216003,0,560217,0,539124
27,0,268880,0,560081,0,539021
28,0,356059,0,560187,0,539096
29,0,169731,0,560239,0,539151
30,0,322706,0,560224,0,539140
31,0,346919,0,560211,0,539123
32,0,327943,0,560169,0,539098
33,0,320148,0,559857,0,538830
34,0,331504,0,560098,0,539015
35,0,346634,0,560045,0,538955
36,0,380590,0,559747,0,538589
37,0,230593,0,560234,0,539129
38,0,277122,0,560228,0,539135
39,0,339439,0,560089,0,538998
40,0,173147,0,560243,0,539152
41,0,138261,0,560269,0,539178
42,0,350710,0,560046,0,538949
43,0,360663,0,560218,0,539131
44,0,306058,0,559812,0,538795
45,0,211880,0,560144,0,539055
46,0,290034,0,560222,0,539132
47,0,165090,0,560166,0,539063
48,0,313780,0,560176,0,539088
49,0,163679,0,560242,0,539152
50,0,247819,0,560228,0,539139
51,0,344208,0,560165,0,539079
52,0,358785,0,559741,0,538682
53,0,335665,0,559587,0,538412
54,0,318651,0,559851,0,538899
55,0,322351,0,560211,0,539127
56,0,288058,0,560152,0,539088
57,0,315495,0,559567,0,538445
58,0,340156,0,560170,0,539089
59,0,340493,0,560103,0,539006
60,0,150718,0,560254,0,539175
61,0,295177,0,560160,0,539062
62,0,148211,0,560263,0,539174
63,0,350614,0,560194,0,539107
64,0,339517,0,560151,0,539068
65,0,204656,0,560214,0,539129
66,0,254051,0,559809,0,538676
67,0,352871,0,559916,0,538844
68,0,311567,0,560202,0,539099
69,0,228593,0,560242,0,539155
70,0,170151,0,560245,0,539156
71,0,308767,0,560221,0,539130
72,0,356023,0,559748,0,538761
73,0,318096,0,559907,0,538819
74,0,204135,0,559989,0,538854
75,0,276676,0,559961,0,538837
76,0,304987,0,560163,0,539080
77,0,185096,0,559858,0,538735
78,0,346180,0,560128,0,539059
79,0,353916,0,560236,0,539147
80,0,309754,0,560134,0,539039
81,0,364074,0,560155,0,539073
82,0,318864,0,559766,0,538638
83,0,305767,0,560147,0,539064
84,0,291859,0,559908,0,538792
85,0,342305,0,559805,0,538698
86,0,151026,0,560247,0,539157
87,0,336818,0,560229,0,539142
88,0,147125,0,561055,0,539919
89,0,280410,0,560197,0,539093
90,0,136117,0,560254,0,539164
91,0,155415,0,560271,0,539182
92,0,377289,0,559629,0,538482
93,0,235391,0,560254,0,539171
94,0,161456,0,562616,0,541499
95,0,354451,0,560153,0,539044
96,0,318991,0,559852,0,538819
97,0,347138,0,559822,0,538825
98,0,308802,0,557447,0,536357
99,0,218733,0,560239,0,539142
100,0,172584,0,560245,0,539156
101,0,364852,0,560240,0,539150
102,0,346292,0,560113,0,539047
103,0,136302,0,560272,0,539184
104,0,354842,0,560015,0,538909
105,0,310359,0,559952,0,538969
106,0,163719,0,560273,0,539184
107,0,298499,0,560212,0,539127
108,0,278219,0,560191,0,539105
109,0,227418,0,560784,0,539541
110,0,217199,0,560215,0,539133
111,0,352632,0,559835,0,538702
112,0,175871,0,560242,0,539152
113,0,294619,0,560646,0,539914
114,0,146622,0,560248,0,539158
115,0,331353,0,559800,0,538653
116,0,282086,0,560244,0,539154
117,0,296223,0,560106,0,539003
118,0,351611,0,560121,0,539061
119,0,291888,0,560236,0,539149
120,0,352477,0,559909,0,538775
121,0,332537,0,560184,0,539102
122,0,338626,0,559888,0,538968
123,0,369259,0,560197,0,539115
124,0,378737,0,560085,0,538990
125,0,161830,0,560237,0,539147
126,0,315783,0,560207,0,539115
127,0,300289,0,560224,0,539131
128,0,215138,0,560219,0,539130
129,0,151476,0,560251,0,539157
130,0,321416,0,560198,0,539114
131,0,363038,0,560023,0,538944
132,0,369027,0,560204,0,539126
133,0,150330,0,560290,0,539198
134,0,217110,0,560235,0,539146
135,0,138286,0,560260,0,539168
136,0,290018,0,560242,0,539153
137,0,149017,0,560236,0,539147
138,0,355315,0,559708,0,538660
139,0,312736,0,559958,0,538836
140,0,346115,0,560088,0,538925
141,0,340553,0,560220,0,539132
142,0,262437,0,559924,0,538792
143,0,162777,0,560273,0,539185
144,0,337131,0,560054,0,538971
145,0,226417,0,560245,0,539156
146,0,331917,0,560229,0,539143
147,0,333871,0,560206,0,539119
148,0,329298,0,559998,0,538936
149,0,329755,0,560234,0,539144
150,0,353623,0,560152,0,539082
151,0,306356,0,560230,0,539141
152,0,311079,0,560179,0,539088
153,0,340824,0,560181,0,539090
154,0,321968,0,560136,0,539077
155,0,351086,0,560237,0,539147
156,0,346915,0,560234,0,539146
157,0,363581,0,559605,0,538544
158,0,352625,0,560172,0,539089
159,0,317054,0,560075,0,538984
160,0,329347,0,560209,0,539125
161,0,273185,0,560202,0,539121
162,0,176545,0,560240,0,539150
163,0,351863,0,560200,0,539114
164,0,322491,0,560165,0,539087
165,0,163208,0,560240,0,539152
166,0,350833,0,559999,0,538915
167,0,336138,0,560155,0,539070
168,0,335638,0,560192,0,539111
169,0,261855,0,560197,0,539093
170,0,169781,0,560233,0,539140
171,0,328622,0,558941,0,538239
172,0,201802,0,560245,0,539156
173,0,323759,0,560213,0,539124
174,0,279712,0,560168,0,539073
175,0,313696,0,559913,0,538790
176,0,333670,0,560108,0,539023
177,0,352219,0,560049,0,538970
178,0,365220,0,560197,0,539119
179,0,332920,0,560165,0,539069
180,0,293556,0,560221,0,539132
181,0,269650,0,560210,0,539141
182,0,225330,0,560188,0,539159
183,0,323217,0,560015,0,539032
184,0,330161,0,559965,0,538879
185,0,337491,0,560099,0,538989
186,0,346636,0,560160,0,539076
187,0,345113,0,559979,0,538960
188,0,339496,0,560203,0,539119
189,0,347880,0,560067,0,538992
190,0,218914,0,560549,0,539454
191,0,316334,0,560146,0,539089
192,0,217068,0,560247,0,539158
193,0,205005,0,560227,0,539140
194,0,300169,0,560054,0,539024
195,0,323372,0,559461,0,538451
196,0,291927,0,560243,0,539153
197,0,352303,0,560124,0,539045
198,0,318030,0,559891,0,538761
199,0,238349,0,560226,0,539135
200,0,340239,0,560235,0,539146
201,0,354894,0,560083,0,538963
202,0,161665,0,560243,0,539151
203,0,342394,0,560157,0,539068
204,0,240985,0,560165,0,538951
205,0,182311,0,559580,0,538524
206,0,137592,0,560272,0,539179
207,0,344276,0,559874,0,538777
208,0,377248,0,559965,0,538896
209,0,289943,0,560175,0,539090
210,0,350844,0,560149,0,539067
211,0,234988,0,560237,0,539151
212,0,344812,0,559731,0,538623
213,0,359760,0,560189,0,539100
214,0,348320,0,560166,0,539084
215,0,364929,0,560049,0,538997
216,0,213799,0,560255,0,539163
217,0,247316,0,560511,0,539380
218,0,360159,0,560014,0,538933
219,0,360203,0,560183,0,539099
220,0,307197,0,559906,0,538796
221,0,222910,0,560148,0,539044
222,0,289667,0,560216,0,539124
223,0,291018,0,560069,0,539104
224,0,343498,0,560020,0,538912
225,0,283623,0,560034,0,538879
226,0,347706,0,559842,0,538710
227,0,315299,0,560135,0,539050
228,0,319858,0,560165,0,539101
229,0,143728,0,560277,0,539177
230,0,343800,0,560236,0,539147
231,0,346098,0,560184,0,539090
232,0,252187,0,560244,0,539154
233,0,361124,0,560235,0,539146
234,0,349291,0,559897,0,538812
235,0,290832,0,560123,0,539080
236,0,342920,0,560097,0,539021
237,0,297534,0,560001,0,539041
238,0,331575,0,560114,0,539007
239,0,243427,0,559795,0,538773
240,0,192512,0,560267,0,539174
241,0,252746,0,560246,0,539158
242,0,294126,0,559689,0,538670
243,0,307562,0,560230,0,539144
244,0,354178,0,560185,0,538941
245,0,330636,0,560162,0,539081
246,0,347354,0,559840,0,538874
247,0,327143,0,560178,0,539097
248,0,192976,0,560311,0,539286
249,0,317481,0,559996,0,538878
250,0,354976,0,558859,0,537655
251,0,227665,0,560260,0,539184
252,0,161283,0,559933,0,538792
253,0,373257,0,560023,0,538900
254,0,314557,0,560191,0,539114
255,0,339100,0,560103,0,539016
256,0,351827,0,560104,0,539006
257,0,303667,0,559839,0,538732
258,0,188086,0,560242,0,539152
259,0,362129,0,560166,0,539074
260,0,307502,0,559979,0,538859
261,0,302198,0,560236,0,539147
262,0,331685,0,559721,0,538611
263,0,303022,0,560231,0,539142
264,0,341392,0,560051,0,538974
265,0,272263,0,560232,0,539144
266,0,236059,0,559926,0,538812
267,0,327736,0,559950,0,538884
268,0,381175,0,560029,0,539051
269,0,238420,0,560245,0,539155
270,0,160177,0,560325,0,539246
271,0,338941,0,560189,0,539105
272,0,322388,0,560205,0,539114
273,0,239176,0,560227,0,539131
274,0,304899,0,560105,0,539027
275,0,292347,0,560107,0,539059
276,0,365613,0,560192,0,539108
277,0,299669,0,560192,0,539099
278,0,371570,0,560078,0,538989
279,0,330606,0,560181,0,539094
280,0,386151,0,559717,0,538590
281,0,321636,0,560266,0,539190
282,0,349878,0,559997,0,538902
283,0,332806,0,560105,0,538974
284,0,181975,0,560257,0,539168
285,0,316688,0,560140,0,539047
286,0,336213,0,559963,0,538909
287,0,315977,0,559739,0,538725
288,0,337014,0,560236,0,539146
289,0,299985,0,559716,0,538594
290,0,334230,0,559666,0,538518
291,0,282717,0,560238,0,539139
292,0,233654,0,560238,0,539157
293,0,341224,0,560185,0,539097
294,0,343125,0,560194,0,539102
295,0,293073,0,560021,0,538944
296,0,301401,0,560192,0,539094
297,0,175563,0,560664,0,539491
298,0,357123,0,559670,0,538610
299,0,361261,0,559548,0,538386
300,0,245597,0,560174,0,539095
301,0,299176,0,560035,0,538938
