,evaluation,tr_loss,va_loss
1,0,411803,0,554459,0,563180
2,0,410918,0,554741,0,563425
3,0,407724,0,555262,0,563920
4,0,405459,0,555796,0,564428
5,0,400159,0,556295,0,564908
6,0,393509,0,556751,0,565354
7,0,388590,0,557163,0,565766
8,0,379571,0,557530,0,566143
9,0,375087,0,557853,0,566483
10,0,369657,0,558134,0,566783
11,0,365221,0,558372,0,567043
12,0,360668,0,558573,0,567264
13,0,354713,0,558739,0,567448
14,0,347292,0,558874,0,567600
15,0,342595,0,558985,0,567725
16,0,336136,0,559075,0,567827
17,0,332471,0,559148,0,567910
18,0,328865,0,559208,0,567978
19,0,325850,0,559256,0,568034
20,0,321821,0,559297,0,568080
21,0,317480,0,559330,0,568118
22,0,314188,0,559357,0,568150
23,0,312361,0,559378,0,568175
24,0,308382,0,559396,0,568196
25,0,303777,0,559409,0,568212
26,0,300387,0,559419,0,568224
27,0,297380,0,559425,0,568231
28,0,294227,0,559427,0,568235
29,0,292643,0,559426,0,568235
30,0,291380,0,559424,0,568234
31,0,287454,0,559422,0,568233
32,0,286525,0,559420,0,568233
33,0,282818,0,559419,0,568234
34,0,283229,0,559419,0,568235
35,0,282564,0,559419,0,568237
36,0,281713,0,559420,0,568238
37,0,280857,0,559420,0,568240
38,0,279229,0,559421,0,568242
39,0,278044,0,559421,0,568244
40,0,277619,0,559422,0,568245
41,0,276291,0,559422,0,568246
42,0,276100,0,559422,0,568247
43,0,275155,0,559421,0,568248
44,0,273547,0,559421,0,568248
45,0,272211,0,559421,0,568249
46,0,271798,0,559420,0,568249
47,0,270657,0,559420,0,568250
48,0,270958,0,559420,0,568251
49,0,269598,0,559419,0,568252
50,0,269392,0,559419,0,568252
51,0,269539,0,559420,0,568254
52,0,267766,0,559420,0,568255
53,0,267511,0,559420,0,568256
54,0,266963,0,559421,0,568258
55,0,266753,0,559421,0,568259
56,0,266665,0,559422,0,568261
57,0,266060,0,559423,0,568262
58,0,265557,0,559423,0,568264
59,0,265448,0,559424,0,568266
60,0,265005,0,559425,0,568267
61,0,264794,0,559426,0,568269
62,0,264138,0,559426,0,568271
63,0,262592,0,559427,0,568272
64,0,260686,0,559428,0,568274
65,0,259830,0,559429,0,568275
66,0,259551,0,559429,0,568277
67,0,260031,0,559430,0,568278
68,0,259442,0,559431,0,568280
69,0,259241,0,559431,0,568281
70,0,259117,0,559432,0,568283
71,0,258700,0,559432,0,568284
