,evaluation,tr_loss,va_loss
1,0,170275,0,561711,0,570506
2,0,137063,0,562207,0,570784
3,0,354622,0,554682,0,564097
4,0,270782,0,559683,0,568489
5,0,394315,0,557760,0,566680
6,0,298391,0,559558,0,569040
7,0,158977,0,560361,0,569115
8,0,280690,0,560529,0,569758
9,0,334513,0,557102,0,566517
10,0,374080,0,559416,0,568135
11,0,338351,0,558058,0,566976
12,0,362845,0,554645,0,562961
13,0,220929,0,560254,0,568966
14,0,263404,0,559712,0,568410
15,0,355046,0,555354,0,564870
16,0,207228,0,560354,0,569044
17,0,258429,0,559692,0,568497
18,0,342953,0,557442,0,566550
19,0,310202,0,559633,0,568283
20,0,384052,0,557658,0,566490
21,0,136621,0,561242,0,569977
22,0,209680,0,561147,0,569688
23,0,369500,0,553268,0,562103
24,0,375848,0,558284,0,566969
25,0,243363,0,566378,0,574500
26,0,379652,0,557860,0,566583
27,0,285568,0,559782,0,568437
28,0,306401,0,558137,0,567363
29,0,183496,0,560142,0,568918
30,0,223309,0,561572,0,570561
31,0,151505,0,560659,0,569408
32,0,222450,0,561275,0,570314
33,0,234609,0,560362,0,569190
34,0,358348,0,557244,0,566250
35,0,174784,0,562165,0,570715
36,0,309442,0,558963,0,567493
37,0,347723,0,558064,0,567087
38,0,161207,0,561190,0,569968
39,0,358807,0,557551,0,566615
40,0,132295,0,559970,0,568706
41,0,192046,0,560021,0,568732
42,0,263245,0,559926,0,568627
43,0,392066,0,556226,0,565239
44,0,247017,0,560125,0,569141
45,0,294075,0,559572,0,569373
46,0,274879,0,560214,0,569290
47,0,343748,0,556833,0,565049
48,0,337164,0,556736,0,565761
49,0,297905,0,559087,0,568146
50,0,349393,0,556537,0,565631
51,0,365455,0,559217,0,567978
52,0,348504,0,555978,0,565205
53,0,309089,0,558256,0,567611
54,0,169627,0,560741,0,569509
55,0,174224,0,559940,0,568671
56,0,272164,0,559783,0,568606
57,0,353250,0,559292,0,567994
58,0,231208,0,560154,0,568906
59,0,330108,0,559758,0,568497
60,0,289475,0,560178,0,569781
61,0,311554,0,558574,0,567445
62,0,345240,0,554214,0,562938
63,0,321472,0,558276,0,567327
64,0,371041,0,557841,0,566683
65,0,252597,0,560365,0,568797
66,0,207286,0,562210,0,570763
67,0,271076,0,560038,0,568717
68,0,379976,0,556926,0,565706
69,0,330024,0,558279,0,567248
70,0,319003,0,557914,0,567046
71,0,337811,0,559029,0,567803
72,0,355332,0,555902,0,564981
73,0,351068,0,556703,0,565095
74,0,221759,0,560005,0,568701
75,0,373080,0,552881,0,561447
76,0,178602,0,562302,0,570914
77,0,338792,0,557215,0,566023
78,0,148124,0,561855,0,570659
79,0,222427,0,560174,0,568848
80,0,234932,0,560329,0,569077
81,0,328677,0,556653,0,566392
82,0,300819,0,561615,0,571735
83,0,158609,0,560566,0,569244
84,0,279550,0,559840,0,568507
85,0,172455,0,560517,0,569252
86,0,229183,0,564031,0,572905
87,0,408194,0,554859,0,563847
88,0,328176,0,557197,0,567054
89,0,340780,0,559581,0,568321
90,0,232418,0,561742,0,570574
91,0,307296,0,558982,0,568026
92,0,321284,0,558031,0,567107
93,0,238980,0,561929,0,571046
94,0,383567,0,551798,0,561643
95,0,358695,0,553921,0,563893
96,0,396473,0,555781,0,564869
97,0,227987,0,560382,0,569173
98,0,392203,0,558897,0,567654
99,0,341297,0,556270,0,565950
100,0,313156,0,559080,0,567763
