epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
500,0.001,0.3,sigmoid,,,,,0.4572,0.4381,0.4287,0.4122,0.4035,0.3879,0.381,0.3787,0.3684,0.3617,0.40174000000000004,0.0009104503999999997,0.3904,0.4017,0.4118,0.4166,0.4206,0.4215,0.4231,0.4282,0.4303,0.4355,0.41797000000000006,0.00016744409999999986
500,0.001,0.3,linear,,,,,0.4926,0.4513,0.4307,0.4204,0.4124,0.4017,0.394,0.3838,0.3746,0.3693,0.41308,0.0012896975999999996,0.4356,0.4149,0.416,0.4223,0.4264,0.4314,0.4328,0.4367,0.44,0.4463,0.43024000000000007,9.474239999999996e-05
500,0.001,0.5,sigmoid,,,,,0.469,0.4543,0.4444,0.4226,0.4106,0.3997,0.3919,0.385,0.3789,0.3723,0.41287,0.0010150800999999992,0.4041,0.4169,0.4285,0.4284,0.4311,0.4345,0.4367,0.4414,0.4453,0.4504,0.43172999999999995,0.00016638609999999996
500,0.001,0.5,linear,,,,,0.4808,0.4558,0.4287,0.4174,0.4094,0.3972,0.3915,0.3861,0.3763,0.3696,0.41128,0.0011343856,0.4218,0.4154,0.4128,0.4176,0.4242,0.4287,0.4323,0.438,0.4409,0.4459,0.42776000000000003,0.00011560640000000007
500,0.075,0.3,sigmoid,,,,,0.4779,0.4499,0.4297,0.4152,0.4041,0.3958,0.3881,0.3827,0.3746,0.3696,0.40876,0.0010948844000000005,0.4267,0.4122,0.4165,0.4197,0.4219,0.4291,0.4305,0.4363,0.4409,0.4462,0.42800000000000005,0.000106368
500,0.075,0.3,linear,,,,,0.4661,0.4307,0.41,0.4034,0.3953,0.382,0.3734,0.3687,0.3648,0.3628,0.39572,0.0009896296,0.4012,0.3926,0.3916,0.3954,0.403,0.4057,0.4067,0.411,0.4172,0.4249,0.40492999999999996,0.00010281010000000002
500,0.075,0.5,sigmoid,,,,,0.4779,0.4454,0.4297,0.4122,0.4059,0.3987,0.3885,0.382,0.3743,0.3702,0.40847999999999995,0.0010482676,0.4267,0.4108,0.4163,0.4174,0.4228,0.4304,0.4311,0.4362,0.4406,0.4468,0.42790999999999996,0.00011685489999999985
500,0.075,0.5,linear,,,,,0.4366,0.4233,0.4051,0.4034,0.3912,0.3825,0.3742,0.3687,0.3625,0.3617,0.39092,0.0005997715999999998,0.3717,0.3854,0.3865,0.3922,0.3972,0.4022,0.4025,0.4078,0.4126,0.422,0.39801000000000003,0.00019400690000000008
1000,0.001,0.3,sigmoid,,,,,0.4808,0.4484,0.4277,0.4263,0.4142,0.3997,0.3898,0.3846,0.3743,0.3717,0.41174999999999995,0.0010953865000000004,0.4199,0.413,0.4133,0.4235,0.4287,0.4298,0.4306,0.4359,0.4382,0.4467,0.42796,0.00010535639999999999
1000,0.001,0.3,linear,,,,,0.4897,0.4617,0.4336,0.4211,0.4118,0.3987,0.3936,0.3824,0.3746,0.3708,0.4138,0.00135122,0.4307,0.4216,0.4188,0.4228,0.4263,0.4308,0.4334,0.4369,0.4412,0.4484,0.43109000000000003,7.739490000000006e-05
