epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
100,0.001,0.01,Identity,,,,0.47618,0.45282,0.4399,0.42898,0.41962,0.40962,0.40137999999999996,0.39492000000000005,0.38920000000000005,0.383,0.419562,0.0008109316359999995,0.40840000000000004,0.40814000000000006,0.41432,0.41842000000000007,0.42354,0.4279,0.43196,0.43694,0.44206,0.44692,0.42586,0.00016828591999999942
100,0.001,0.01,Sigmoid,,,,0.13358,0.18939999999999999,0.21592000000000003,0.2286,0.24128,0.24892000000000003,0.2533,0.25636000000000003,0.25926000000000005,0.26176,0.228838,0.0014719669960000005,0.10876000000000001,0.15756,0.17824,0.19080000000000003,0.20461999999999997,0.21625999999999998,0.22476,0.23349999999999999,0.24178000000000002,0.24958,0.20058600000000001,0.0016905379239999993
100,0.001,0.1,Identity,,,,0.47578000000000004,0.45282,0.44004000000000004,0.42894,0.41961999999999994,0.40956000000000004,0.4013,0.39480000000000004,0.38924000000000003,0.38288,0.41949800000000004,0.0008085505960000001,0.40814000000000006,0.40815999999999997,0.41437999999999997,0.41850000000000004,0.42356,0.42788000000000004,0.4319,0.43689999999999996,0.44211999999999996,0.44688,0.425842,0.0001687206759999997
100,0.001,0.1,Sigmoid,,,,0.13358,0.18939999999999999,0.21592000000000003,0.2286,0.24128,0.24892000000000003,0.2533,0.25636000000000003,0.25926000000000005,0.26176,0.228838,0.0014719669960000005,0.10876000000000001,0.15756,0.17824,0.19080000000000003,0.20461999999999997,0.21625999999999998,0.22476,0.23349999999999999,0.24178000000000002,0.24958,0.20058600000000001,0.0016905379239999993
100,0.001,0.3,Identity,,,,0.47578000000000004,0.45291999999999993,0.43999999999999995,0.42884,0.4197,0.40956000000000004,0.40144,0.39494,0.38920000000000005,0.38296,0.41953399999999996,0.000807327123999999,0.40814000000000006,0.40826,0.4144,0.41841999999999996,0.4236,0.42788000000000004,0.43204000000000004,0.437,0.44211999999999996,0.44695999999999997,0.425882,0.0001691516359999996
100,0.001,0.3,Sigmoid,,,,0.13358,0.18939999999999999,0.21592000000000003,0.2286,0.24128,0.24892000000000003,0.2533,0.25636000000000003,0.25926000000000005,0.26176,0.228838,0.0014719669960000005,0.10876000000000001,0.15756,0.17824,0.19080000000000003,0.20461999999999997,0.21625999999999998,0.22476,0.23349999999999999,0.24178000000000002,0.24958,0.20058600000000001,0.0016905379239999993
100,0.075,0.01,Identity,,,,0.39421999999999996,0.38275999999999993,0.3762,0.36908,0.3625,0.35788,0.35364000000000007,0.35053999999999996,0.34784000000000004,0.3444999999999999,0.363916,0.00024093630399999968,0.33326,0.33991999999999994,0.34516,0.35002000000000005,0.3551,0.36147999999999997,0.36692,0.37346,0.37996,0.3861800000000001,0.35914599999999997,0.0002769819240000006
100,0.075,0.01,Sigmoid,,,,0.13358,0.18939999999999999,0.21592000000000003,0.2286,0.24128,0.24892000000000003,0.2533,0.25636000000000003,0.25926000000000005,0.26176,0.228838,0.0014719669960000005,0.10876000000000001,0.15756,0.17824,0.19080000000000003,0.20461999999999997,0.21625999999999998,0.22476,0.23349999999999999,0.24178000000000002,0.24958,0.20058600000000001,0.0016905379239999993
100,0.075,0.1,Identity,,,,0.39638,0.38336,0.37699999999999995,0.36962,0.36306,0.35866,0.35446000000000005,0.35140000000000005,0.34822000000000003,0.34506,0.36472200000000005,0.00025055483599999964,0.33452,0.3405,0.34592,0.35038,0.35556,0.36201999999999995,0.36766,0.37422,0.38036000000000003,0.38680000000000003,0.35979400000000006,0.0002737294440000002
100,0.075,0.1,Sigmoid,,,,0.13358,0.18939999999999999,0.21592000000000003,0.2286,0.24128,0.24892000000000003,0.2533,0.25636000000000003,0.25926000000000005,0.26176,0.228838,0.0014719669960000005,0.10876000000000001,0.15756,0.17824,0.19080000000000003,0.20461999999999997,0.21625999999999998,0.22476,0.23349999999999999,0.24178000000000002,0.24958,0.20058600000000001,0.0016905379239999993
100,0.075,0.3,Identity,,,,0.39638,0.38336,0.37699999999999995,0.36962,0.36306,0.35866,0.35446000000000005,0.35140000000000005,0.34822000000000003,0.34506,0.36472200000000005,0.00025055483599999964,0.33452,0.3405,0.34592,0.35038,0.35556,0.36201999999999995,0.36766,0.37422,0.38036000000000003,0.38680000000000003,0.35979400000000006,0.0002737294440000002
100,0.075,0.3,Sigmoid,,,,0.13358,0.18939999999999999,0.21592000000000003,0.2286,0.24128,0.24892000000000003,0.2533,0.25636000000000003,0.25926000000000005,0.26176,0.228838,0.0014719669960000005,0.10876000000000001,0.15756,0.17824,0.19080000000000003,0.20461999999999997,0.21625999999999998,0.22476,0.23349999999999999,0.24178000000000002,0.24958,0.20058600000000001,0.0016905379239999993
500,0.001,0.01,Identity,,,,0.47637999999999997,0.45302,0.44004000000000004,0.42882,0.41954,0.40942000000000006,0.4013,0.39502,0.38968,0.38309999999999994,0.419632,0.000811381536,0.40793999999999997,0.4084,0.4144,0.41852,0.42342,0.42774,0.43196,0.43701999999999996,0.44232000000000005,0.4471,0.425882,0.00017044931600000024
500,0.001,0.01,Sigmoid,,,,0.13358,0.18939999999999999,0.21592000000000003,0.2286,0.24128,0.24892000000000003,0.2533,0.25636000000000003,0.25926000000000005,0.26176,0.228838,0.0014719669960000005,0.10876000000000001,0.15756,0.17824,0.19080000000000003,0.20461999999999997,0.21625999999999998,0.22476,0.23349999999999999,0.24178000000000002,0.24958,0.20058600000000001,0.0016905379239999993
