epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
500,0.075,0.01,Identity,,,,0.4425,0.4218,0.4038,0.4024,0.3904,0.3817,0.3749,0.3698,0.3658,0.3619,0.3915,0.0006169539999999999,0.3769,0.3784,0.3796,0.3899,0.3929,0.3967,0.4029,0.4094,0.4158,0.4239,0.39664000000000005,0.00023843639999999983
500,0.075,0.01,Sigmoid,,,,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
500,0.075,0.1,Identity,,,,0.4425,0.4218,0.4038,0.4024,0.3904,0.3817,0.3749,0.3698,0.3658,0.3619,0.3915,0.0006169539999999999,0.3769,0.3784,0.3796,0.3899,0.3929,0.3967,0.4029,0.4094,0.4158,0.4239,0.39664000000000005,0.00023843639999999983
500,0.075,0.1,Sigmoid,,,,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
500,0.075,0.3,Identity,,,,0.4425,0.4218,0.4038,0.4024,0.3904,0.3817,0.3749,0.3698,0.3658,0.3619,0.3915,0.0006169539999999999,0.3769,0.3784,0.3796,0.3899,0.3929,0.3967,0.4029,0.4094,0.4158,0.4239,0.39664000000000005,0.00023843639999999983
500,0.075,0.3,Sigmoid,,,,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Identity,Identity,1.0,15.0,0.1111,0.1372,0.1583,0.1753,0.1841,0.1906,0.1974,0.2021,0.2056,0.21,0.17717,0.0009467641,0.0875,0.1103,0.1251,0.1367,0.1447,0.1524,0.159,0.1661,0.1725,0.1805,0.14348,0.0007664696
100,0.001,0.01,Identity,Identity,1.0,46.0,0.3284,0.3186,0.3091,0.3011,0.2958,0.2907,0.2887,0.2858,0.2831,0.2801,0.29814,0.00023170239999999992,0.2799,0.2805,0.2852,0.2893,0.2938,0.2979,0.3034,0.3082,0.3139,0.3189,0.29710000000000003,0.000170576
100,0.001,0.01,Identity,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Identity,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Identity,ReLu,1.0,15.0,0.1239,0.1357,0.1422,0.1578,0.1711,0.1791,0.1842,0.1905,0.1981,0.204,0.16865999999999998,0.0006856944000000001,0.0957,0.1067,0.113,0.125,0.1353,0.1429,0.1497,0.1568,0.1663,0.1746,0.13660000000000003,0.000620546
100,0.001,0.01,Identity,ReLu,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Sigmoid,Identity,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Sigmoid,Identity,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Sigmoid,ReLu,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.01,Sigmoid,ReLu,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Identity,Identity,1.0,15.0,0.0767,0.1028,0.1282,0.1386,0.1485,0.1536,0.1624,0.1711,0.1759,0.1818,0.14396,0.0010137343999999998,0.0616,0.0837,0.0997,0.1083,0.1169,0.1229,0.1303,0.1384,0.1451,0.1521,0.11589999999999998,0.0007232220000000001
100,0.001,0.1,Identity,Identity,1.0,46.0,0.2783,0.2778,0.2812,0.2812,0.2775,0.2765,0.2732,0.2721,0.273,0.2708,0.27616,1.239440000000001e-05,0.2389,0.2448,0.254,0.2593,0.2631,0.2699,0.2738,0.2793,0.2854,0.2908,0.26593,0.00026254409999999995
100,0.001,0.1,Identity,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Identity,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Identity,ReLu,1.0,15.0,0.3058,0.3019,0.295,0.2859,0.2818,0.2788,0.2788,0.2742,0.2742,0.2727,0.28491,0.0001290669000000001,0.2619,0.2666,0.2698,0.2723,0.2767,0.2815,0.2871,0.2907,0.2984,0.3044,0.28094,0.00017736240000000003
100,0.001,0.1,Identity,ReLu,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Sigmoid,Identity,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Sigmoid,Identity,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Sigmoid,ReLu,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.1,Sigmoid,ReLu,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Identity,Identity,1.0,15.0,0.0993,0.1288,0.1413,0.1576,0.1681,0.179,0.1885,0.1948,0.2009,0.2066,0.16649000000000003,0.0010886449,0.0757,0.1005,0.1096,0.1207,0.1298,0.1396,0.1491,0.1569,0.165,0.173,0.13199,0.0008536408999999998
100,0.001,0.3,Identity,Identity,1.0,46.0,0.1091,0.1214,0.1314,0.1431,0.1552,0.1637,0.1691,0.1753,0.182,0.1869,0.15372,0.0006351196000000002,0.0849,0.096,0.1053,0.1149,0.1256,0.1341,0.1409,0.1479,0.1558,0.1624,0.12677999999999998,0.0006115215999999998
100,0.001,0.3,Identity,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Identity,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Identity,ReLu,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Identity,ReLu,1.0,46.0,0.293,0.2984,0.3015,0.2984,0.2985,0.2932,0.294,0.2949,0.2906,0.2905,0.2953,1.2457999999999978e-05,0.2393,0.258,0.2662,0.2729,0.2809,0.2856,0.2922,0.2999,0.3045,0.3112,0.28107000000000004,0.0004520600999999997
100,0.001,0.3,Sigmoid,Identity,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Sigmoid,Identity,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Sigmoid,ReLu,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.001,0.3,Sigmoid,ReLu,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.01,Identity,Identity,1.0,15.0,0.2655,0.2788,0.2773,0.2741,0.2726,0.275,0.2741,0.274,0.2748,0.276,0.27421999999999996,1.1331599999999968e-05,0.217,0.2273,0.2351,0.2411,0.2455,0.2528,0.2578,0.2654,0.2716,0.2796,0.24931999999999999,0.00035696960000000015
100,0.075,0.01,Identity,Identity,1.0,46.0,0.296,0.2999,0.2963,0.2935,0.2946,0.2947,0.2965,0.2965,0.2936,0.2917,0.29533,4.54609999999998e-06,0.2363,0.2473,0.2534,0.2581,0.2655,0.2711,0.2783,0.2851,0.2905,0.2973,0.26829000000000003,0.00035228089999999994
100,0.075,0.01,Identity,Sigmoid,1.0,15.0,0.1318,0.1903,0.2147,0.2274,0.2419,0.2488,0.254,0.2566,0.2582,0.2588,0.22824999999999998,0.0014832844999999998,0.1062,0.1585,0.1767,0.1904,0.2062,0.2194,0.2275,0.2367,0.2445,0.251,0.20170999999999997,0.0018225689
100,0.075,0.01,Identity,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.01,Identity,ReLu,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.01,Identity,ReLu,1.0,46.0,0.0629,0.0944,0.1046,0.1148,0.1217,0.1314,0.1416,0.15,0.1559,0.1611,0.12383999999999999,0.0008509944,0.0505,0.0783,0.087,0.0945,0.1013,0.1101,0.1188,0.1269,0.134,0.1405,0.10419,0.0006921829000000003
100,0.075,0.01,Sigmoid,Identity,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.01,Sigmoid,Identity,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.01,Sigmoid,ReLu,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.01,Sigmoid,ReLu,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.1,Identity,Identity,1.0,15.0,0.2409,0.2527,0.253,0.2517,0.2503,0.2447,0.2415,0.2409,0.2398,0.2413,0.24567999999999998,2.7833599999999974e-05,0.1957,0.2077,0.2123,0.2178,0.2215,0.2234,0.2263,0.2313,0.2364,0.2422,0.22146,0.00017275839999999993
100,0.075,0.1,Identity,Identity,1.0,46.0,0.2389,0.2522,0.2583,0.2584,0.2602,0.2617,0.2646,0.265,0.2654,0.2651,0.25898000000000004,6.053560000000007e-05,0.1878,0.2045,0.2147,0.2209,0.2294,0.237,0.2431,0.2495,0.2568,0.2626,0.23063000000000003,0.0005126241
100,0.075,0.1,Identity,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.1,Identity,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.1,Identity,ReLu,1.0,15.0,0.2625,0.2625,0.2675,0.2679,0.2655,0.266,0.266,0.2693,0.2689,0.2678,0.26639,5.162899999999962e-06,0.2173,0.2197,0.2289,0.2334,0.237,0.2424,0.2472,0.2551,0.2601,0.2654,0.24064999999999998,0.00024337050000000014
100,0.075,0.1,Identity,ReLu,1.0,46.0,0.0914,0.1067,0.1147,0.1224,0.1296,0.1354,0.1448,0.1515,0.156,0.1627,0.13152,0.00047574960000000007,0.0724,0.0877,0.0952,0.1026,0.1107,0.1173,0.1255,0.1331,0.1395,0.1471,0.11311,0.0005162429
100,0.075,0.1,Sigmoid,Identity,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.1,Sigmoid,Identity,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.1,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.1,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.1,Sigmoid,ReLu,1.0,15.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.1,Sigmoid,ReLu,1.0,46.0,0.1308,0.1863,0.2137,0.2247,0.2366,0.2461,0.2516,0.2523,0.2554,0.2568,0.22543000000000002,0.0014465281000000001,0.1052,0.1548,0.1752,0.1875,0.2016,0.2155,0.2243,0.2323,0.2411,0.2488,0.19863,0.0017729841
100,0.075,0.3,Identity,Identity,1.0,15.0,0.2625,0.2758,0.2773,0.2812,0.2791,0.2747,0.2759,0.2764,0.2779,0.2787,0.27595000000000003,2.3336499999999976e-05,0.216,0.2345,0.2416,0.2491,0.2544,0.2573,0.2635,0.2701,0.2777,0.2853,0.25495,0.00038948850000000007
100,0.075,0.3,Identity,Identity,1.0,46.0,0.3343,0.3314,0.3242,0.3164,0.3097,0.3045,0.3019,0.2984,0.2961,0.2929,0.31098000000000003,0.0001997575999999999,0.2806,0.2918,0.2976,0.301,0.3045,0.3098,0.3154,0.3213,0.3278,0.3335,0.30833,0.00024587009999999996
