epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
100,0.001,0.01,Identity,,,,0.4813,0.464,0.451,0.4344,0.4258,0.4185,0.4069,0.4009,0.3944,0.3877,0.42649,0.0008711809000000008,0.4181,0.4232,0.4277,0.4273,0.4324,0.4388,0.4401,0.4444,0.4486,0.4532,0.43538,0.00011877559999999981
100,0.001,0.01,Sigmoid,,,,0.143,0.1933,0.2147,0.2276,0.2438,0.2503,0.253,0.2573,0.2594,0.2619,0.23042999999999997,0.0012912681000000006,0.12,0.1621,0.1799,0.1914,0.2067,0.217,0.224,0.2327,0.2399,0.2471,0.20207999999999998,0.0014060715999999998
100,0.001,0.1,Identity,,,,0.4803,0.4635,0.451,0.4342,0.4254,0.4185,0.4067,0.4008,0.3941,0.3876,0.42621000000000003,0.0008602849000000003,0.4178,0.423,0.4277,0.4272,0.4322,0.4388,0.44,0.4443,0.4484,0.453,0.43524,0.00011907240000000004
100,0.001,0.1,Sigmoid,,,,0.143,0.1933,0.2147,0.2276,0.2438,0.2503,0.253,0.2573,0.2594,0.2619,0.23042999999999997,0.0012912681000000006,0.12,0.1621,0.1799,0.1914,0.2067,0.217,0.224,0.2327,0.2399,0.2471,0.20207999999999998,0.0014060715999999998
100,0.001,0.3,Identity,,,,0.4803,0.4635,0.4507,0.4339,0.4258,0.4183,0.407,0.4008,0.3941,0.3877,0.4262099999999999,0.0008566669000000003,0.4178,0.423,0.4275,0.427,0.4324,0.4385,0.4402,0.4443,0.4484,0.4531,0.43522,0.00011993160000000004
100,0.001,0.3,Sigmoid,,,,0.143,0.1933,0.2147,0.2276,0.2438,0.2503,0.253,0.2573,0.2594,0.2619,0.23042999999999997,0.0012912681000000006,0.12,0.1621,0.1799,0.1914,0.2067,0.217,0.224,0.2327,0.2399,0.2471,0.20207999999999998,0.0014060715999999998
100,0.075,0.01,Identity,,,,0.432,0.4221,0.4175,0.4038,0.3957,0.3894,0.3826,0.3801,0.3768,0.372,0.39719999999999994,0.00039065599999999964,0.3754,0.3801,0.387,0.3881,0.3921,0.399,0.4026,0.4096,0.4168,0.4222,0.39729000000000003,0.00021757490000000015
100,0.075,0.01,Sigmoid,,,,0.143,0.1933,0.2147,0.2276,0.2438,0.2503,0.253,0.2573,0.2594,0.2619,0.23042999999999997,0.0012912681000000006,0.12,0.1621,0.1799,0.1914,0.2067,0.217,0.224,0.2327,0.2399,0.2471,0.20207999999999998,0.0014060715999999998
100,0.075,0.1,Identity,,,,0.432,0.4221,0.4175,0.4038,0.3957,0.3894,0.3826,0.3801,0.3768,0.372,0.39719999999999994,0.00039065599999999964,0.3754,0.3801,0.387,0.3881,0.3921,0.399,0.4026,0.4096,0.4168,0.4222,0.39729000000000003,0.00021757490000000015
100,0.075,0.1,Sigmoid,,,,0.143,0.1933,0.2147,0.2276,0.2438,0.2503,0.253,0.2573,0.2594,0.2619,0.23042999999999997,0.0012912681000000006,0.12,0.1621,0.1799,0.1914,0.2067,0.217,0.224,0.2327,0.2399,0.2471,0.20207999999999998,0.0014060715999999998
