epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
100,0.001,0.01,Identity,,,,0.4808,0.4513,0.4317,0.4159,0.4065,0.4002,0.3923,0.3872,0.3773,0.3696,0.41128,0.0010850515999999998,0.4218,0.4122,0.4124,0.4141,0.4195,0.4266,0.4302,0.4363,0.4393,0.4439,0.42563000000000006,0.00011969210000000013
100,0.001,0.01,Sigmoid,,,,0.1534,0.1917,0.2055,0.2139,0.2348,0.2448,0.2474,0.2471,0.2481,0.2475,0.22342,0.0009232055999999997,0.1318,0.163,0.1741,0.1828,0.2016,0.2164,0.2211,0.2274,0.2341,0.2399,0.19922,0.0011203116
100,0.001,0.1,Identity,,,,0.4808,0.4513,0.4326,0.4159,0.4065,0.4002,0.3928,0.3872,0.3773,0.3699,0.41145000000000004,0.0010844144999999999,0.4218,0.4122,0.4126,0.4141,0.4196,0.4266,0.4305,0.4366,0.4393,0.4442,0.42575,0.00012106849999999985
100,0.001,0.1,Sigmoid,,,,0.1534,0.1917,0.2055,0.2139,0.2348,0.2448,0.2474,0.2471,0.2481,0.2475,0.22342,0.0009232055999999997,0.1318,0.163,0.1741,0.1828,0.2016,0.2164,0.2211,0.2274,0.2341,0.2399,0.19922,0.0011203116
100,0.001,0.3,Identity,,,,0.4808,0.4528,0.4307,0.4159,0.4065,0.4002,0.3919,0.3872,0.3773,0.3699,0.41132,0.0010923395999999999,0.4218,0.4127,0.4107,0.4138,0.4192,0.4263,0.4297,0.4362,0.4389,0.4438,0.42530999999999997,0.00012200089999999983
100,0.001,0.3,Sigmoid,,,,0.1534,0.1917,0.2055,0.2139,0.2348,0.2448,0.2474,0.2471,0.2481,0.2475,0.22342,0.0009232055999999997,0.1318,0.163,0.1741,0.1828,0.2016,0.2164,0.2211,0.2274,0.2341,0.2399,0.19922,0.0011203116
100,0.075,0.01,Identity,,,,0.4336,0.4233,0.4002,0.3938,0.3776,0.3682,0.3603,0.3555,0.3514,0.3475,0.38114,0.0008340884,0.3746,0.3889,0.3877,0.3932,0.3923,0.3954,0.3943,0.3989,0.4049,0.4114,0.39415999999999995,8.929639999999994e-05
100,0.075,0.01,Sigmoid,,,,0.1534,0.1917,0.2055,0.2139,0.2348,0.2448,0.2474,0.2471,0.2481,0.2475,0.22342,0.0009232055999999997,0.1318,0.163,0.1741,0.1828,0.2016,0.2164,0.2211,0.2274,0.2341,0.2399,0.19922,0.0011203116
100,0.075,0.1,Identity,,,,0.4454,0.4263,0.4061,0.3916,0.3758,0.3702,0.3658,0.3591,0.353,0.3499,0.38431999999999994,0.0009437136000000007,0.3864,0.3955,0.392,0.3928,0.3935,0.3974,0.3986,0.4028,0.4074,0.4137,0.39801,5.827089999999994e-05
100,0.075,0.1,Sigmoid,,,,0.1534,0.1917,0.2055,0.2139,0.2348,0.2448,0.2474,0.2471,0.2481,0.2475,0.22342,0.0009232055999999997,0.1318,0.163,0.1741,0.1828,0.2016,0.2164,0.2211,0.2274,0.2341,0.2399,0.19922,0.0011203116
100,0.075,0.3,Identity,,,,0.4454,0.4263,0.4061,0.3916,0.3758,0.3702,0.3658,0.3591,0.353,0.3499,0.38431999999999994,0.0009437136000000007,0.3864,0.3955,0.392,0.3928,0.3935,0.3974,0.3986,0.4028,0.4074,0.4137,0.39801,5.827089999999994e-05
100,0.075,0.3,Sigmoid,,,,0.1534,0.1917,0.2055,0.2139,0.2348,0.2448,0.2474,0.2471,0.2481,0.2475,0.22342,0.0009232055999999997,0.1318,0.163,0.1741,0.1828,0.2016,0.2164,0.2211,0.2274,0.2341,0.2399,0.19922,0.0011203116
500,0.001,0.01,Identity,,,,0.4779,0.4543,0.4307,0.4159,0.4077,0.3987,0.3932,0.3875,0.3776,0.3699,0.41134000000000004,0.0010597483999999998,0.4208,0.4152,0.4111,0.4142,0.4206,0.4262,0.4304,0.437,0.4398,0.4447,0.426,0.00012146199999999992
500,0.001,0.01,Sigmoid,,,,0.1534,0.1917,0.2055,0.2139,0.2348,0.2448,0.2474,0.2471,0.2481,0.2475,0.22342,0.0009232055999999997,0.1318,0.163,0.1741,0.1828,0.2016,0.2164,0.2211,0.2274,0.2341,0.2399,0.19922,0.0011203116
500,0.001,0.1,Identity,,,,0.4779,0.4543,0.4307,0.4159,0.4077,0.3987,0.3932,0.3875,0.3776,0.3699,0.41134000000000004,0.0010597483999999998,0.4208,0.4152,0.4111,0.4142,0.4206,0.4262,0.4304,0.437,0.4398,0.4447,0.426,0.00012146199999999992
500,0.001,0.1,Sigmoid,,,,0.1534,0.1917,0.2055,0.2139,0.2348,0.2448,0.2474,0.2471,0.2481,0.2475,0.22342,0.0009232055999999997,0.1318,0.163,0.1741,0.1828,0.2016,0.2164,0.2211,0.2274,0.2341,0.2399,0.19922,0.0011203116
