epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
100,0.075,0.3,Identity,,,,0.3589,0.3446,0.3428,0.337,0.3331,0.3296,0.3302,0.3292,0.3273,0.3247,0.33574000000000004,9.775640000000009e-05,0.2868,0.2895,0.2975,0.3022,0.3077,0.3137,0.3199,0.3279,0.3347,0.3411,0.31210000000000004,0.00031461800000000034
100,0.075,0.3,Sigmoid,,,,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
500,0.001,0.01,Identity,,,,0.473,0.4415,0.4294,0.4186,0.4112,0.3992,0.3935,0.3868,0.3813,0.3745,0.4109,0.000841598,0.4035,0.3947,0.4005,0.4046,0.41,0.4137,0.4188,0.4242,0.4292,0.4342,0.41334,0.00015312439999999993
500,0.001,0.01,Sigmoid,,,,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
500,0.001,0.1,Identity,,,,0.473,0.4415,0.4294,0.4186,0.4112,0.3992,0.3935,0.3868,0.3813,0.3745,0.4109,0.000841598,0.4035,0.3947,0.4005,0.4046,0.41,0.4137,0.4188,0.4242,0.4292,0.4342,0.41334,0.00015312439999999993
500,0.001,0.1,Sigmoid,,,,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
500,0.001,0.3,Identity,,,,0.473,0.4415,0.4294,0.4186,0.4112,0.3992,0.3935,0.3868,0.3813,0.3745,0.4109,0.000841598,0.4035,0.3947,0.4005,0.4046,0.41,0.4137,0.4188,0.4242,0.4292,0.4342,0.41334,0.00015312439999999993
500,0.001,0.3,Sigmoid,,,,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
500,0.075,0.01,Identity,,,,0.3589,0.3446,0.3428,0.337,0.3331,0.3296,0.3302,0.3292,0.3273,0.3247,0.33574000000000004,9.775640000000009e-05,0.2868,0.2895,0.2975,0.3022,0.3077,0.3137,0.3199,0.3279,0.3347,0.3411,0.31210000000000004,0.00031461800000000034
500,0.075,0.01,Sigmoid,,,,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
500,0.075,0.1,Identity,,,,0.2281,0.2085,0.213,0.2163,0.2205,0.2212,0.226,0.2278,0.23,0.2317,0.22231,5.426090000000004e-05,0.1855,0.1776,0.1848,0.191,0.1981,0.2041,0.2116,0.2173,0.2237,0.2293,0.20229999999999998,0.00028456000000000005
500,0.075,0.1,Sigmoid,,,,0.1308,0.1873,0.2094,0.2215,0.2328,0.2391,0.2422,0.2446,0.247,0.2483,0.2203,0.0012296180000000002,0.1091,0.155,0.1735,0.1866,0.1987,0.2088,0.2159,0.2236,0.231,0.2377,0.19399000000000002,0.0014079609
500,0.075,0.3,Identity,,,,0.3589,0.3446,0.3428,0.337,0.3331,0.3296,0.3302,0.3292,0.3273,0.3247,0.33574000000000004,9.775640000000009e-05,0.2868,0.2895,0.2975,0.3022,0.3077,0.3137,0.3199,0.3279,0.3347,0.3411,0.31210000000000004,0.00031461800000000034
500,0.075,0.3,Sigmoid,,,,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Identity,Identity,1.0,15.0,0.1121,0.1416,0.1645,0.1782,0.1906,0.2016,0.2092,0.2145,0.2199,0.2254,0.18576,0.0012271663999999997,0.0892,0.1142,0.1294,0.1395,0.1499,0.1592,0.1672,0.1745,0.1821,0.1905,0.14956999999999998,0.0009162441
100,0.001,0.01,Identity,Identity,1.0,46.0,0.2311,0.2335,0.2314,0.2259,0.2234,0.2224,0.2233,0.2236,0.2235,0.225,0.22631,1.5048900000000031e-05,0.1885,0.1917,0.1964,0.1975,0.2004,0.2037,0.2069,0.21,0.2142,0.2195,0.20288,8.807559999999997e-05
100,0.001,0.01,Identity,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Identity,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Identity,ReLu,1.0,15.0,0.0973,0.1116,0.1216,0.1291,0.1384,0.1468,0.1544,0.1615,0.1693,0.1749,0.14049,0.0005879729000000001,0.0803,0.0928,0.1016,0.1082,0.1165,0.1241,0.1307,0.1377,0.1465,0.1533,0.11917,0.0005054821
100,0.001,0.01,Identity,ReLu,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Sigmoid,Identity,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Sigmoid,Identity,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Sigmoid,ReLu,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.01,Sigmoid,ReLu,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.1,Identity,Identity,1.0,15.0,0.0787,0.1042,0.1219,0.1404,0.1504,0.1568,0.1643,0.1718,0.1771,0.1842,0.14498,0.0010441276000000004,0.0629,0.0837,0.0958,0.1081,0.1177,0.1242,0.1311,0.1391,0.1455,0.1529,0.11610000000000001,0.000739686
100,0.001,0.1,Identity,Identity,1.0,46.0,0.2999,0.2763,0.2609,0.2581,0.2592,0.2616,0.2603,0.259,0.2597,0.2577,0.26527,0.00015940610000000005,0.2488,0.2402,0.2362,0.2397,0.244,0.2495,0.2549,0.2591,0.2653,0.2699,0.25076,0.00011614039999999989
100,0.001,0.1,Identity,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.1,Identity,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.1,Identity,ReLu,1.0,15.0,0.2989,0.293,0.2835,0.2864,0.2879,0.2835,0.283,0.2829,0.2823,0.2818,0.28631999999999996,2.8059600000000035e-05,0.2478,0.2532,0.2538,0.2616,0.2692,0.2742,0.2792,0.2845,0.2908,0.297,0.27113,0.0002570120999999999
100,0.001,0.1,Identity,ReLu,1.0,46.0,0.1072,0.1436,0.1649,0.1721,0.1807,0.1873,0.1926,0.1974,0.202,0.2071,0.17549,0.0008445529,0.0823,0.1155,0.1324,0.1402,0.1492,0.1569,0.1643,0.1715,0.1781,0.1855,0.14758999999999997,0.0008886109000000003
100,0.001,0.1,Sigmoid,Identity,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.1,Sigmoid,Identity,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.1,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.1,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.1,Sigmoid,ReLu,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.1,Sigmoid,ReLu,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.3,Identity,Identity,1.0,15.0,0.0836,0.1244,0.1485,0.1603,0.1697,0.176,0.1826,0.1911,0.1962,0.2011,0.16335,0.0011952145000000002,0.0692,0.1015,0.1171,0.1267,0.1348,0.1415,0.1483,0.1569,0.1637,0.1708,0.13305,0.0008607285000000001
100,0.001,0.3,Identity,Identity,1.0,46.0,0.3156,0.2984,0.2924,0.2839,0.2814,0.2817,0.2783,0.2732,0.2712,0.2701,0.28462,0.00017908759999999994,0.2684,0.2579,0.2621,0.2638,0.2696,0.2768,0.2812,0.2835,0.2895,0.2956,0.27484,0.00014052639999999973
100,0.001,0.3,Identity,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.3,Identity,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.3,Identity,ReLu,1.0,15.0,0.1927,0.1996,0.1996,0.205,0.2102,0.2173,0.22,0.222,0.2256,0.2281,0.21200999999999998,0.00013685089999999995,0.1508,0.1632,0.1672,0.1733,0.1796,0.1869,0.1912,0.1972,0.2046,0.2106,0.18246,0.00032936640000000007
100,0.001,0.3,Identity,ReLu,1.0,46.0,0.3461,0.3422,0.3376,0.3269,0.327,0.3214,0.3176,0.3117,0.3086,0.3063,0.3245400000000001,0.0001768564000000002,0.295,0.3037,0.3103,0.3134,0.32,0.3245,0.3278,0.3316,0.3376,0.3438,0.32077,0.00021142609999999992
100,0.001,0.3,Sigmoid,Identity,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.3,Sigmoid,Identity,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.3,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.3,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.3,Sigmoid,ReLu,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.001,0.3,Sigmoid,ReLu,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Identity,Identity,1.0,15.0,0.2704,0.2665,0.2668,0.2608,0.2588,0.257,0.2565,0.2558,0.2546,0.2537,0.26009,3.0638899999999935e-05,0.2271,0.2288,0.2349,0.2397,0.2439,0.2488,0.2532,0.2585,0.2638,0.2698,0.24684999999999996,0.00019123449999999988
100,0.075,0.01,Identity,Identity,1.0,46.0,0.1711,0.1839,0.1976,0.207,0.2098,0.218,0.2214,0.2257,0.2283,0.229,0.20918,0.0003486836000000001,0.1396,0.1521,0.1618,0.1705,0.1768,0.1853,0.1917,0.1985,0.205,0.2101,0.17914000000000002,0.00048731439999999995
100,0.075,0.01,Identity,Sigmoid,1.0,15.0,0.2684,0.2758,0.2842,0.2886,0.2928,0.2919,0.2889,0.2883,0.2872,0.2868,0.28529,5.1558899999999944e-05,0.2167,0.2293,0.2461,0.2576,0.2668,0.2727,0.2773,0.2843,0.2911,0.2982,0.26400999999999997,0.0006379309000000002
100,0.075,0.01,Identity,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Identity,ReLu,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Identity,ReLu,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Sigmoid,Identity,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Sigmoid,Identity,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Sigmoid,ReLu,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.01,Sigmoid,ReLu,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Identity,Identity,1.0,15.0,0.2468,0.2424,0.2396,0.2367,0.2393,0.2388,0.2408,0.2418,0.2435,0.2446,0.24143000000000003,8.182099999999987e-06,0.1963,0.2042,0.2071,0.2103,0.2175,0.2223,0.228,0.2337,0.24,0.2459,0.22052999999999998,0.0002403061
100,0.075,0.1,Identity,Identity,1.0,46.0,0.1603,0.1735,0.179,0.1846,0.1906,0.198,0.2049,0.2121,0.217,0.2198,0.19398,0.0003537916000000001,0.1255,0.1395,0.1467,0.153,0.1601,0.1682,0.1746,0.1828,0.1901,0.1964,0.16368999999999997,0.00047314489999999987
100,0.075,0.1,Identity,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Identity,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Identity,ReLu,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Identity,ReLu,1.0,46.0,0.2625,0.2502,0.2511,0.2495,0.2509,0.2547,0.2544,0.2561,0.2576,0.2566,0.25436000000000003,1.4844400000000023e-05,0.2193,0.2123,0.2169,0.2223,0.2287,0.2365,0.2417,0.2482,0.2547,0.2608,0.23414000000000001,0.0002558083999999998
100,0.075,0.1,Sigmoid,Identity,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Sigmoid,Identity,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Sigmoid,Sigmoid,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Sigmoid,Sigmoid,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Sigmoid,ReLu,1.0,15.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.1,Sigmoid,ReLu,1.0,46.0,0.1308,0.1858,0.2137,0.2242,0.2376,0.2434,0.2482,0.2498,0.2519,0.2539,0.22393000000000002,0.0013736581,0.1118,0.1557,0.1772,0.1896,0.2035,0.214,0.2219,0.2297,0.2376,0.245,0.19860000000000003,0.001535884
100,0.075,0.3,Identity,Identity,1.0,15.0,0.2075,0.2119,0.2173,0.2188,0.2208,0.2229,0.2252,0.2265,0.2252,0.2292,0.22052999999999998,4.178010000000003e-05,0.1675,0.1824,0.1902,0.1949,0.2007,0.2056,0.2109,0.2168,0.2216,0.2297,0.20203,0.0003228400999999998
100,0.075,0.3,Identity,Identity,1.0,46.0,0.1908,0.2065,0.2071,0.2144,0.2161,0.2168,0.2189,0.2204,0.2229,0.2235,0.21373999999999999,8.882640000000002e-05,0.1468,0.174,0.181,0.1892,0.1955,0.2007,0.2053,0.2112,0.2177,0.2234,0.19448,0.00047142959999999987
100,0.075,0.3,Identity,Sigmoid,1.0,15.0,0.234,0.2203,0.2252,0.2296,0.2326,0.2406,0.2464,0.2501,0.2523,0.2541,0.23852,0.00012775759999999998,0.1901,0.189,0.1957,0.2036,0.2101,0.2211,0.2292,0.2367,0.244,0.2522,0.21717,0.0004709960999999997
