epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
500,0.001,0.3,sigmoid,,,,,0.45392,0.43651999999999996,0.4236000000000001,0.41242,0.40415999999999996,0.39371999999999996,0.38638,0.3819,0.3763,0.37114,0.404006,0.0006756260839999998,0.3921,0.39093999999999995,0.39521999999999996,0.39902000000000004,0.40296000000000004,0.40675999999999995,0.4109999999999999,0.41726,0.42288,0.42878,0.40669199999999994,0.00015456233600000003
500,0.001,0.3,linear,,,,,0.47515999999999997,0.44742000000000004,0.43698000000000004,0.42497999999999997,0.41658,0.40713999999999995,0.40098,0.39282,0.38556,0.37993999999999994,0.416756,0.0008070873440000003,0.40624000000000005,0.4023,0.40991999999999995,0.41337999999999997,0.41802,0.42278000000000004,0.4281,0.4333600000000001,0.43764000000000003,0.4428599999999999,0.42146000000000006,0.00017162399999999994
500,0.001,0.5,sigmoid,,,,,0.45267999999999997,0.44358000000000003,0.43402,0.41879999999999995,0.41102,0.40271999999999997,0.39434,0.38966,0.38388,0.37923999999999997,0.41099399999999997,0.000593514084,0.39364,0.40088,0.40549999999999997,0.40797999999999995,0.41284,0.4185,0.42253999999999997,0.42892,0.43461999999999995,0.44033999999999995,0.41657599999999995,0.0002064910239999998
500,0.001,0.5,linear,,,,,0.46456,0.44748,0.4344200000000001,0.42379999999999995,0.4146599999999999,0.40574000000000005,0.39788,0.39254,0.38518,0.37892000000000003,0.414518,0.0007037805159999993,0.3988,0.4023999999999999,0.40666,0.41042000000000006,0.4161999999999999,0.42106000000000005,0.42562,0.43224,0.43622000000000005,0.44126000000000004,0.419088,0.00019326561600000063
500,0.075,0.3,sigmoid,,,,,0.47404,0.44716000000000006,0.43798000000000004,0.42366000000000004,0.41503999999999996,0.40716,0.39947999999999995,0.39386,0.38754,0.38289999999999996,0.41688200000000003,0.0007621342760000012,0.40944,0.40492,0.41166,0.41419999999999996,0.4181,0.42396,0.42834000000000005,0.4344200000000001,0.43942,0.44518,0.422964,0.00016622150400000016
500,0.075,0.3,linear,,,,,0.4551200000000001,0.43324000000000007,0.41924,0.40990000000000004,0.40108,0.39374,0.38639999999999997,0.38073999999999997,0.37662,0.37223999999999996,0.40283199999999997,0.0006444600960000019,0.3917,0.39004000000000005,0.39232,0.3957,0.40076,0.40675999999999995,0.41154,0.41646,0.42275999999999997,0.42868000000000006,0.40567200000000003,0.000171478656
500,0.075,0.5,sigmoid,,,,,0.47404,0.44628000000000007,0.4378,0.42380000000000007,0.41444000000000003,0.40756000000000003,0.39946000000000004,0.39342,0.38744,0.38314,0.41673799999999994,0.0007568701960000007,0.40942,0.40444,0.41168000000000005,0.41422,0.41807999999999995,0.42408,0.42832,0.43406,0.43924,0.44546,0.4229,0.00016782088000000004
500,0.075,0.5,linear,,,,,0.44210000000000005,0.42406,0.41196,0.4063800000000001,0.39756,0.38852000000000003,0.382,0.37762,0.37178000000000005,0.36736,0.396934,0.0005265382440000001,0.37826,0.38098,0.38442000000000004,0.391,0.39532,0.39966,0.40464,0.41109999999999997,0.4163,0.42173999999999995,0.398342,0.00020357099599999968
1000,0.001,0.3,sigmoid,,,,,0.47165999999999997,0.4486199999999999,0.4336399999999999,0.42363999999999996,0.41376,0.4027200000000001,0.3960199999999999,0.39086,0.38402,0.37946,0.41444000000000003,0.0008077791199999988,0.40862,0.40366,0.40736,0.41075999999999996,0.41458000000000006,0.41879999999999995,0.4239,0.42957999999999996,0.43426,0.44024,0.41917600000000005,0.00013856654399999996
1000,0.001,0.3,linear,,,,,0.47164,0.4501200000000001,0.43599999999999994,0.42469999999999997,0.41586,0.40686,0.39940000000000003,0.39180000000000004,0.38578,0.38004000000000004,0.41622000000000003,0.0007886319199999995,0.40468000000000004,0.40546,0.41036,0.41428000000000004,0.41850000000000004,0.42378,0.42844,0.43388,0.4385,0.44364,0.42215199999999997,0.0001706976959999997
