epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
100,0.075,0.3,Identity,,,,0.4435,0.436,0.4296,0.4189,0.4185,0.4142,0.4099,0.4062,0.3981,0.3893,0.41642,0.0002523896000000001,0.372,0.3857,0.3956,0.4032,0.4138,0.4228,0.4317,0.4376,0.441,0.4442,0.41475999999999996,0.0005603083999999997
100,0.075,0.3,Sigmoid,,,,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
500,0.001,0.01,Identity,,,,0.4821,0.4792,0.4554,0.4472,0.4369,0.4306,0.4226,0.4103,0.4051,0.4012,0.43706000000000006,0.0007517883999999999,0.4246,0.4474,0.4443,0.4502,0.4548,0.4604,0.4679,0.4693,0.4727,0.4784,0.45699999999999996,0.0002340400000000001
500,0.001,0.01,Sigmoid,,,,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
500,0.001,0.1,Identity,,,,0.4821,0.4792,0.4554,0.4472,0.4369,0.4306,0.4226,0.4103,0.4051,0.4012,0.43706000000000006,0.0007517883999999999,0.4246,0.4474,0.4443,0.4502,0.4548,0.4604,0.4679,0.4693,0.4727,0.4784,0.45699999999999996,0.0002340400000000001
500,0.001,0.1,Sigmoid,,,,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
500,0.001,0.3,Identity,,,,0.4821,0.4792,0.4554,0.4472,0.4369,0.4306,0.4226,0.4103,0.4051,0.4012,0.43706000000000006,0.0007517883999999999,0.4246,0.4474,0.4443,0.4502,0.4548,0.4604,0.4679,0.4693,0.4727,0.4784,0.45699999999999996,0.0002340400000000001
500,0.001,0.3,Sigmoid,,,,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
500,0.075,0.01,Identity,,,,0.4435,0.436,0.4296,0.4189,0.4185,0.4142,0.4099,0.4062,0.3981,0.3893,0.41642,0.0002523896000000001,0.372,0.3857,0.3956,0.4032,0.4138,0.4228,0.4317,0.4376,0.441,0.4442,0.41475999999999996,0.0005603083999999997
500,0.075,0.01,Sigmoid,,,,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
500,0.075,0.1,Identity,,,,0.4435,0.436,0.4296,0.4189,0.4185,0.4142,0.4099,0.4062,0.3981,0.3893,0.41642,0.0002523896000000001,0.372,0.3857,0.3956,0.4032,0.4138,0.4228,0.4317,0.4376,0.441,0.4442,0.41475999999999996,0.0005603083999999997
500,0.075,0.1,Sigmoid,,,,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
500,0.075,0.3,Identity,,,,0.4435,0.436,0.4296,0.4189,0.4185,0.4142,0.4099,0.4062,0.3981,0.3893,0.41642,0.0002523896000000001,0.372,0.3857,0.3956,0.4032,0.4138,0.4228,0.4317,0.4376,0.441,0.4442,0.41475999999999996,0.0005603083999999997
500,0.075,0.3,Sigmoid,,,,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Identity,Identity,1.0,15.0,0.1488,0.1741,0.1845,0.189,0.203,0.2103,0.216,0.2217,0.2312,0.2375,0.20160999999999998,0.0006849249,0.121,0.1424,0.1466,0.154,0.1652,0.1733,0.181,0.1876,0.1964,0.2052,0.16727,0.0006292480999999999
100,0.001,0.01,Identity,Identity,1.0,46.0,0.3155,0.3214,0.3175,0.3185,0.3167,0.315,0.3095,0.3121,0.3085,0.3051,0.31398,2.3111600000000065e-05,0.2639,0.286,0.2939,0.3035,0.3088,0.3148,0.318,0.3234,0.3255,0.3281,0.30659000000000003,0.00037222890000000004
100,0.001,0.01,Identity,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Identity,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Identity,ReLu,1.0,15.0,0.1726,0.1771,0.1796,0.1935,0.2006,0.2068,0.2147,0.2199,0.2262,0.2318,0.20228000000000002,0.00040379760000000005,0.1389,0.1483,0.1538,0.1613,0.1686,0.1762,0.1846,0.1905,0.1977,0.2064,0.17263,0.0004473121
100,0.001,0.01,Identity,ReLu,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Sigmoid,Identity,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Sigmoid,Identity,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Sigmoid,ReLu,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.01,Sigmoid,ReLu,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Identity,Identity,1.0,15.0,0.1012,0.125,0.131,0.1481,0.1601,0.1706,0.1832,0.1927,0.2027,0.2071,0.16217,0.0011379561000000001,0.0873,0.1062,0.1108,0.1227,0.1322,0.1408,0.1503,0.1576,0.1665,0.1727,0.13471000000000002,0.0007040689
100,0.001,0.1,Identity,Identity,1.0,46.0,0.2976,0.2946,0.2897,0.2946,0.297,0.2951,0.2955,0.2935,0.2963,0.2917,0.29456,5.232399999999958e-06,0.2639,0.2679,0.2686,0.2743,0.2806,0.2838,0.2909,0.2954,0.3047,0.307,0.28371,0.00021402889999999988
100,0.001,0.1,Identity,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Identity,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Identity,ReLu,1.0,15.0,0.3006,0.2961,0.2877,0.2879,0.2863,0.2882,0.2844,0.285,0.2887,0.2863,0.28911999999999993,2.4019599999999942e-05,0.2748,0.2793,0.2789,0.2827,0.2866,0.2938,0.2988,0.3043,0.3109,0.315,0.29251,0.00018287690000000015
100,0.001,0.1,Identity,ReLu,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Sigmoid,Identity,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Sigmoid,Identity,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Sigmoid,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Sigmoid,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Sigmoid,ReLu,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.1,Sigmoid,ReLu,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Identity,Identity,1.0,15.0,0.1548,0.1741,0.1835,0.186,0.1988,0.2083,0.2198,0.2232,0.2298,0.2333,0.20116,0.0006166184000000001,0.123,0.1424,0.1515,0.1538,0.164,0.1714,0.1815,0.1871,0.1944,0.2004,0.16695,0.0005464564999999998
100,0.001,0.3,Identity,Identity,1.0,46.0,0.131,0.1458,0.1567,0.1622,0.1774,0.182,0.1888,0.1931,0.2011,0.2042,0.17423000000000002,0.0005388100999999997,0.0992,0.122,0.128,0.1347,0.1454,0.1501,0.1585,0.1639,0.1726,0.1789,0.14533000000000001,0.0005497241000000001
100,0.001,0.3,Identity,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Identity,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Identity,ReLu,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Identity,ReLu,1.0,46.0,0.3036,0.3185,0.3095,0.3103,0.3071,0.308,0.3061,0.3092,0.3089,0.3083,0.30894999999999995,1.3488500000000047e-05,0.248,0.2765,0.2806,0.2879,0.2929,0.3007,0.3063,0.3133,0.3191,0.3251,0.29504,0.0004795304
100,0.001,0.3,Sigmoid,Identity,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Sigmoid,Identity,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Sigmoid,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Sigmoid,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Sigmoid,ReLu,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.001,0.3,Sigmoid,ReLu,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.01,Identity,Identity,1.0,15.0,0.3065,0.3021,0.2986,0.2932,0.2917,0.2937,0.2925,0.2898,0.2867,0.286,0.29408,3.8615599999999956e-05,0.2411,0.2416,0.2518,0.2554,0.2616,0.2687,0.2728,0.2774,0.281,0.2861,0.26375000000000004,0.00023106049999999995
100,0.075,0.01,Identity,Identity,1.0,46.0,0.3065,0.3125,0.3095,0.3125,0.3131,0.315,0.3168,0.3147,0.3112,0.3089,0.31206999999999996,8.77410000000002e-06,0.247,0.2552,0.2661,0.2729,0.2779,0.2876,0.2948,0.3019,0.3049,0.3093,0.28175999999999995,0.0004156004000000003
100,0.075,0.01,Identity,Sigmoid,1.0,15.0,0.1429,0.192,0.2133,0.2359,0.2482,0.254,0.2585,0.2656,0.2705,0.272,0.23529,0.0015455369000000004,0.1131,0.157,0.1743,0.1907,0.2041,0.2123,0.2216,0.2319,0.24,0.2463,0.19912999999999997,0.0015535980999999994
100,0.075,0.01,Identity,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.01,Identity,ReLu,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.01,Identity,ReLu,1.0,46.0,0.1042,0.1146,0.125,0.1362,0.1458,0.1543,0.165,0.1719,0.1825,0.1878,0.14873,0.0007375941,0.0823,0.095,0.1002,0.1083,0.1158,0.1226,0.1324,0.1391,0.1483,0.1542,0.11982,0.0005088396
100,0.075,0.01,Sigmoid,Identity,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.01,Sigmoid,Identity,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.01,Sigmoid,ReLu,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.01,Sigmoid,ReLu,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.1,Identity,Identity,1.0,15.0,0.3006,0.2753,0.2619,0.2619,0.2613,0.2614,0.2602,0.2604,0.2606,0.261,0.26646000000000003,0.00014775639999999978,0.2371,0.2299,0.2258,0.2342,0.2383,0.2436,0.2483,0.2529,0.2561,0.2618,0.2428,0.00012528999999999993
100,0.075,0.1,Identity,Identity,1.0,46.0,0.25,0.2783,0.2817,0.2798,0.2857,0.2842,0.29,0.2891,0.294,0.2917,0.28245,0.0001411625,0.1984,0.2309,0.2399,0.2423,0.2482,0.2545,0.2628,0.2682,0.2755,0.2794,0.25000999999999995,0.0005221849000000001
100,0.075,0.1,Identity,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.1,Identity,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.1,Identity,ReLu,1.0,15.0,0.2768,0.3051,0.3056,0.3006,0.2958,0.2946,0.2921,0.2883,0.287,0.2866,0.29325,7.35004999999999e-05,0.2272,0.2626,0.2684,0.2703,0.2727,0.277,0.279,0.2818,0.2875,0.2917,0.27182000000000006,0.0002909795999999999
100,0.075,0.1,Identity,ReLu,1.0,46.0,0.1012,0.119,0.125,0.1354,0.1423,0.1528,0.1624,0.1722,0.1789,0.1848,0.14740000000000003,0.0006872979999999999,0.0794,0.0938,0.0983,0.1057,0.112,0.1201,0.1276,0.1366,0.1435,0.1499,0.11668999999999999,0.0004744209
100,0.075,0.1,Sigmoid,Identity,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.1,Sigmoid,Identity,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.1,Sigmoid,Sigmoid,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.1,Sigmoid,Sigmoid,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.1,Sigmoid,ReLu,1.0,15.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.1,Sigmoid,ReLu,1.0,46.0,0.1399,0.1875,0.2073,0.2277,0.2405,0.2485,0.2534,0.2623,0.2655,0.2696,0.23022,0.0015316116000000002,0.1101,0.1523,0.1703,0.1848,0.1985,0.2081,0.2176,0.2288,0.2362,0.2439,0.19505999999999998,0.0015671104000000002
100,0.075,0.3,Identity,Identity,1.0,15.0,0.2917,0.2961,0.2897,0.2887,0.2964,0.2922,0.2908,0.2898,0.2917,0.2932,0.29203,6.0280999999999635e-06,0.2282,0.2391,0.2436,0.2515,0.2635,0.2691,0.2742,0.2799,0.2869,0.2934,0.26294000000000006,0.0004234703999999999
