epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
500,0.075,0.01,Identity,,,,0.3185,0.3057,0.31,0.285,0.2752,0.2739,0.2566,0.2428,0.2251,0.2115,0.27042999999999995,0.0011849801000000004,0.2505,0.2914,0.3303,0.3442,0.3646,0.3864,0.3911,0.3808,0.1362,0.1404,0.30159,0.0084139229
500,0.075,0.01,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
500,0.075,0.1,Identity,,,,0.3185,0.3057,0.31,0.285,0.2752,0.2739,0.2566,0.2428,0.2251,0.2115,0.27042999999999995,0.0011849801000000004,0.2505,0.2914,0.3303,0.3442,0.3646,0.3864,0.3911,0.3808,0.1362,0.1404,0.30159,0.0084139229
500,0.075,0.1,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
500,0.075,0.3,Identity,,,,0.3185,0.3057,0.31,0.285,0.2752,0.2739,0.2566,0.2428,0.2251,0.2115,0.27042999999999995,0.0011849801000000004,0.2505,0.2914,0.3303,0.3442,0.3646,0.3864,0.3911,0.3808,0.1362,0.1404,0.30159,0.0084139229
500,0.075,0.3,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
1000,0.001,0.01,Identity,,,,0.3949,0.3694,0.3397,0.3153,0.307,0.2898,0.2702,0.2484,0.235,0.2197,0.29894,0.0029998043999999993,0.3185,0.3519,0.3803,0.393,0.4192,0.4334,0.4364,0.4224,0.1628,0.1644,0.34823,0.0097673741
1000,0.001,0.01,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
1000,0.001,0.1,Identity,,,,0.3949,0.3694,0.3397,0.3153,0.307,0.2898,0.2702,0.2484,0.235,0.2197,0.29894,0.0029998043999999993,0.3185,0.3519,0.3803,0.393,0.4192,0.4334,0.4364,0.4224,0.1628,0.1644,0.34823,0.0097673741
1000,0.001,0.1,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
1000,0.001,0.3,Identity,,,,0.3949,0.3694,0.3397,0.3153,0.307,0.2898,0.2702,0.2484,0.235,0.2197,0.29894,0.0029998043999999993,0.3185,0.3519,0.3803,0.393,0.4192,0.4334,0.4364,0.4224,0.1628,0.1644,0.34823,0.0097673741
1000,0.001,0.3,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
1000,0.075,0.01,Identity,,,,0.3185,0.3057,0.31,0.285,0.2752,0.2739,0.2566,0.2428,0.2251,0.2115,0.27042999999999995,0.0011849801000000004,0.2505,0.2914,0.3303,0.3442,0.3646,0.3864,0.3911,0.3808,0.1362,0.1404,0.30159,0.0084139229
1000,0.075,0.01,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
1000,0.075,0.1,Identity,,,,0.3185,0.3057,0.31,0.285,0.2752,0.2739,0.2566,0.2428,0.2251,0.2115,0.27042999999999995,0.0011849801000000004,0.2505,0.2914,0.3303,0.3442,0.3646,0.3864,0.3911,0.3808,0.1362,0.1404,0.30159,0.0084139229
1000,0.075,0.1,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
1000,0.075,0.3,Identity,,,,0.3185,0.3057,0.31,0.285,0.2752,0.2739,0.2566,0.2428,0.2251,0.2115,0.27042999999999995,0.0011849801000000004,0.2505,0.2914,0.3303,0.3442,0.3646,0.3864,0.3911,0.3808,0.1362,0.1404,0.30159,0.0084139229
1000,0.075,0.3,Sigmoid,,,,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Identity,Identity,1.0,15.0,0.172,0.1815,0.189,0.1879,0.1771,0.1741,0.1765,0.1831,0.1713,0.1618,0.17743,6.156210000000004e-05,0.1423,0.173,0.1994,0.2271,0.2353,0.2512,0.266,0.2723,0.0733,0.0771,0.19169999999999998,0.004871228
100,0.001,0.01,Identity,Identity,1.0,46.0,0.2739,0.2548,0.2357,0.2373,0.228,0.2197,0.2166,0.2142,0.1996,0.1885,0.22682999999999995,0.0005713240999999999,0.2059,0.2203,0.2348,0.2643,0.28,0.2992,0.3131,0.3208,0.1224,0.1265,0.23872999999999997,0.0045841201
100,0.001,0.01,Identity,Sigmoid,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Identity,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Identity,ReLu,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Identity,ReLu,1.0,46.0,0.3185,0.293,0.2824,0.2675,0.2586,0.2558,0.2393,0.2301,0.2173,0.2032,0.25656999999999996,0.0011343241,0.276,0.2887,0.3168,0.3366,0.3586,0.3793,0.3847,0.3745,0.1283,0.1311,0.29746,0.0082715864
100,0.001,0.01,Sigmoid,Identity,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Sigmoid,Identity,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Sigmoid,Sigmoid,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Sigmoid,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Sigmoid,ReLu,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.01,Sigmoid,ReLu,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Identity,Identity,1.0,15.0,0.0955,0.1146,0.1253,0.1258,0.1338,0.1486,0.1529,0.1672,0.1578,0.1503,0.13718,0.0004405196,0.0743,0.0934,0.1148,0.1317,0.1535,0.1819,0.1979,0.2213,0.0584,0.0657,0.12929000000000002,0.0030123948999999997
100,0.001,0.1,Identity,Identity,1.0,46.0,0.1592,0.1911,0.2166,0.2325,0.228,0.2261,0.2193,0.2086,0.1953,0.1866,0.20632999999999999,0.0004788281000000001,0.1295,0.1794,0.2186,0.2553,0.28,0.2989,0.3131,0.299,0.1027,0.109,0.21854999999999997,0.0061879745
100,0.001,0.1,Identity,Sigmoid,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Identity,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Identity,ReLu,1.0,15.0,0.051,0.0701,0.0955,0.1178,0.1274,0.1433,0.1501,0.1568,0.1472,0.1427,0.12019000000000002,0.0011968769000000002,0.0425,0.0653,0.0871,0.1149,0.1413,0.1752,0.1952,0.202,0.0402,0.0474,0.11111,0.003683500900000001
100,0.001,0.1,Identity,ReLu,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Sigmoid,Identity,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Sigmoid,Identity,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Sigmoid,Sigmoid,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Sigmoid,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Sigmoid,ReLu,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.1,Sigmoid,ReLu,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Identity,Identity,1.0,15.0,0.0382,0.0478,0.0701,0.0924,0.1045,0.1136,0.1274,0.1465,0.1408,0.1344,0.10157000000000001,0.0013437421000000002,0.0297,0.0441,0.0642,0.0858,0.1046,0.128,0.1487,0.1775,0.0333,0.0381,0.0854,0.0024882179999999995
100,0.001,0.3,Identity,Identity,1.0,46.0,0.1783,0.1847,0.1783,0.1656,0.1592,0.1667,0.1738,0.1768,0.1642,0.1548,0.17024,8.255439999999998e-05,0.1359,0.1709,0.1892,0.1982,0.2093,0.2341,0.2564,0.2582,0.0682,0.071,0.17914,0.0042553844
100,0.001,0.3,Identity,Sigmoid,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Identity,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Identity,ReLu,1.0,15.0,0.051,0.0796,0.0998,0.1194,0.1325,0.1507,0.1611,0.1608,0.1507,0.1427,0.12483,0.0012478641,0.051,0.0807,0.1066,0.1287,0.1536,0.1889,0.2143,0.2113,0.0446,0.0493,0.12289999999999998,0.004026464
100,0.001,0.3,Identity,ReLu,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Sigmoid,Identity,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Sigmoid,Identity,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Sigmoid,Sigmoid,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Sigmoid,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Sigmoid,ReLu,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.001,0.3,Sigmoid,ReLu,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Identity,Identity,1.0,15.0,0.3439,0.3025,0.2866,0.2723,0.2688,0.2601,0.2511,0.2365,0.2229,0.2121,0.26568,0.0013761416,0.2972,0.3057,0.3221,0.3352,0.3594,0.3801,0.3902,0.374,0.1352,0.1402,0.30393,0.0077864821
100,0.075,0.01,Identity,Identity,1.0,46.0,0.2803,0.2643,0.2633,0.2532,0.242,0.2346,0.222,0.2142,0.2017,0.1873,0.23629000000000003,0.0008061048999999997,0.2378,0.2516,0.2856,0.3091,0.3291,0.3468,0.3541,0.3386,0.1148,0.116,0.26835,0.007209320500000001
100,0.075,0.01,Identity,Sigmoid,1.0,15.0,0.1656,0.1943,0.1847,0.1783,0.1745,0.1752,0.1783,0.1831,0.1706,0.1592,0.17638000000000004,8.925759999999999e-05,0.1401,0.1858,0.2023,0.2208,0.2384,0.2568,0.2727,0.2793,0.0905,0.0921,0.19788000000000003,0.004408987599999999
100,0.075,0.01,Identity,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Identity,ReLu,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Identity,ReLu,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Sigmoid,Identity,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Sigmoid,Identity,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Sigmoid,Sigmoid,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Sigmoid,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Sigmoid,ReLu,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.01,Sigmoid,ReLu,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.1,Identity,Identity,1.0,15.0,0.242,0.1847,0.189,0.1799,0.1745,0.1783,0.1811,0.1879,0.1741,0.1656,0.18571,0.0003959989,0.2123,0.1746,0.2002,0.2093,0.2245,0.2533,0.2667,0.2784,0.0926,0.0979,0.20098,0.0036869135999999998
100,0.075,0.1,Identity,Identity,1.0,46.0,0.1911,0.1975,0.189,0.1863,0.1873,0.19,0.1947,0.1959,0.1826,0.1713,0.18857000000000002,5.203409999999997e-05,0.1529,0.1651,0.1732,0.1945,0.2154,0.2423,0.2634,0.2737,0.0939,0.097,0.18714,0.0035875024000000004
100,0.075,0.1,Identity,Sigmoid,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.1,Identity,Sigmoid,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.1,Identity,ReLu,1.0,15.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
100,0.075,0.1,Identity,ReLu,1.0,46.0,0.2038,0.2357,0.2166,0.2054,0.2,0.1953,0.1929,0.1871,0.1734,0.165,0.19752,0.0003703615999999999,0.1741,0.2378,0.2542,0.2771,0.2958,0.3198,0.3286,0.317,0.0985,0.1032,0.24061,0.006791910899999999
