epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
100,0.001,0.01,Identity,,,,0.44001999999999997,0.41197999999999996,0.38988,0.36512,0.3416,0.32080000000000003,0.29918,0.27852,0.26274,0.24794,0.335778,0.0038387310759999986,0.36944,0.39976,0.42996,0.44904,0.46806000000000003,0.48296,0.4888199999999999,0.45535999999999993,0.22054,0.22671999999999998,0.39906600000000003,0.008892786804
100,0.001,0.01,Sigmoid,,,,0.1645,0.19257999999999997,0.20493999999999998,0.21208,0.21173999999999998,0.21046,0.21191999999999997,0.20743999999999999,0.19388,0.18254,0.199208,0.00022663489599999983,0.13899999999999998,0.18418,0.2169,0.24704,0.27118000000000003,0.29412000000000005,0.31264000000000003,0.29307999999999995,0.11073999999999999,0.11512,0.21839999999999998,0.005353282880000002
100,0.001,0.1,Identity,,,,0.43874,0.41262,0.3903,0.36544000000000004,0.34184000000000003,0.3206,0.29918,0.27852,0.26274000000000003,0.24808,0.335806,0.0038268841639999994,0.36816,0.40102000000000004,0.4309200000000001,0.44963999999999993,0.46862000000000004,0.48339999999999994,0.48936,0.45565999999999995,0.22077999999999998,0.2271,0.399466,0.008919387844
100,0.001,0.1,Sigmoid,,,,0.1645,0.19257999999999997,0.20493999999999998,0.21208,0.21173999999999998,0.21046,0.21191999999999997,0.20743999999999999,0.19388,0.18254,0.199208,0.00022663489599999983,0.13899999999999998,0.18418,0.2169,0.24704,0.27118000000000003,0.29412000000000005,0.31264000000000003,0.29307999999999995,0.11073999999999999,0.11512,0.21839999999999998,0.005353282880000002
100,0.001,0.3,Identity,,,,0.44001999999999997,0.41326,0.3903,0.36576,0.34186000000000005,0.32101999999999997,0.29935999999999996,0.27868,0.2626,0.24794,0.33608,0.0038652287200000002,0.36944,0.40198,0.43128,0.45008,0.46912000000000004,0.48410000000000003,0.48986,0.45570000000000005,0.22086,0.22699999999999995,0.39994199999999996,0.008947207876000004
100,0.001,0.3,Sigmoid,,,,0.1645,0.19257999999999997,0.20493999999999998,0.21208,0.21173999999999998,0.21046,0.21191999999999997,0.20743999999999999,0.19388,0.18254,0.199208,0.00022663489599999983,0.13899999999999998,0.18418,0.2169,0.24704,0.27118000000000003,0.29412000000000005,0.31264000000000003,0.29307999999999995,0.11073999999999999,0.11512,0.21839999999999998,0.005353282880000002
100,0.075,0.01,Identity,,,,0.38908,0.35653999999999997,0.34744,0.32786,0.3123,0.3019,0.28426,0.26642,0.24888000000000005,0.23420000000000002,0.306888,0.0022157464159999985,0.32106,0.34412000000000004,0.37212,0.393,0.41547999999999996,0.43492,0.4439,0.4122,0.18979999999999997,0.19483999999999999,0.352144,0.007708817744
100,0.075,0.01,Sigmoid,,,,0.1645,0.19257999999999997,0.20493999999999998,0.21208,0.21173999999999998,0.21046,0.21191999999999997,0.20743999999999999,0.19388,0.18254,0.199208,0.00022663489599999983,0.13899999999999998,0.18418,0.2169,0.24704,0.27118000000000003,0.29412000000000005,0.31264000000000003,0.29307999999999995,0.11073999999999999,0.11512,0.21839999999999998,0.005353282880000002
100,0.075,0.1,Identity,,,,0.38526,0.36036,0.34741999999999995,0.32976,0.3128,0.30104,0.2828,0.26705999999999996,0.2486,0.23481999999999997,0.306992,0.0021994228160000006,0.3155,0.3488,0.37500000000000006,0.39826,0.41894,0.43746000000000007,0.44551999999999997,0.4144,0.19154,0.19724,0.354266,0.007808232484000001
100,0.075,0.1,Sigmoid,,,,0.1645,0.19257999999999997,0.20493999999999998,0.21208,0.21173999999999998,0.21046,0.21191999999999997,0.20743999999999999,0.19388,0.18254,0.199208,0.00022663489599999983,0.13899999999999998,0.18418,0.2169,0.24704,0.27118000000000003,0.29412000000000005,0.31264000000000003,0.29307999999999995,0.11073999999999999,0.11512,0.21839999999999998,0.005353282880000002
100,0.075,0.3,Identity,,,,0.3878,0.35717999999999994,0.34531999999999996,0.3285,0.31382000000000004,0.30018,0.28243999999999997,0.26609999999999995,0.2486,0.23420000000000002,0.306414,0.002205333923999999,0.31978,0.34496,0.37222000000000005,0.39346,0.4159,0.43377999999999994,0.44268,0.41150000000000003,0.19016000000000002,0.19522,0.351966,0.007652190323999999
100,0.075,0.3,Sigmoid,,,,0.1645,0.19257999999999997,0.20493999999999998,0.21208,0.21173999999999998,0.21046,0.21191999999999997,0.20743999999999999,0.19388,0.18254,0.199208,0.00022663489599999983,0.13899999999999998,0.18418,0.2169,0.24704,0.27118000000000003,0.29412000000000005,0.31264000000000003,0.29307999999999995,0.11073999999999999,0.11512,0.21839999999999998,0.005353282880000002
500,0.001,0.01,Identity,,,,0.4413,0.41007999999999994,0.3881800000000001,0.36416,0.34336,0.32142,0.29956,0.27886,0.26262,0.24872,0.33582599999999996,0.0037953393640000007,0.36902,0.39868000000000003,0.42854000000000003,0.44867999999999997,0.46815999999999997,0.48317999999999994,0.48874000000000006,0.4551200000000001,0.22135999999999995,0.22725999999999996,0.398874,0.008836215524000003
500,0.001,0.01,Sigmoid,,,,0.1645,0.19257999999999997,0.20493999999999998,0.21208,0.21173999999999998,0.21046,0.21191999999999997,0.20743999999999999,0.19388,0.18254,0.199208,0.00022663489599999983,0.13899999999999998,0.18418,0.2169,0.24704,0.27118000000000003,0.29412000000000005,0.31264000000000003,0.29307999999999995,0.11073999999999999,0.11512,0.21839999999999998,0.005353282880000002
500,0.001,0.1,Identity,,,,0.4413,0.41007999999999994,0.3881800000000001,0.36416,0.34336,0.32164,0.29956,0.27886,0.26262,0.24872,0.335848,0.0037947098560000003,0.36902,0.39868000000000003,0.42854000000000003,0.44867999999999997,0.46815999999999997,0.48324,0.48874000000000006,0.45514,0.22135999999999995,0.22725999999999996,0.398882,0.008837452516000004
500,0.001,0.1,Sigmoid,,,,0.1645,0.19257999999999997,0.20493999999999998,0.21208,0.21173999999999998,0.21046,0.21191999999999997,0.20743999999999999,0.19388,0.18254,0.199208,0.00022663489599999983,0.13899999999999998,0.18418,0.2169,0.24704,0.27118000000000003,0.29412000000000005,0.31264000000000003,0.29307999999999995,0.11073999999999999,0.11512,0.21839999999999998,0.005353282880000002
