epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
500,0.001,0.3,sigmoid,,,,,0.448,0.4204,0.397,0.3753,0.3558,0.3305,0.3088,0.2872,0.2694,0.2527,0.34451,0.003912666900000002,0.3758,0.4133,0.4411,0.4669,0.4908,0.5008,0.5078,0.472,0.2396,0.2434,0.41514999999999996,0.009009396499999999
500,0.001,0.3,linear,,,,,0.4841,0.4363,0.4154,0.3875,0.3626,0.3369,0.3179,0.2991,0.2817,0.2637,0.35852,0.004645217599999999,0.4034,0.4329,0.4641,0.4846,0.5036,0.5138,0.5209,0.4855,0.2533,0.2579,0.43200000000000005,0.00894437
500,0.001,0.5,sigmoid,,,,,0.4565,0.4225,0.3984,0.3769,0.3571,0.3319,0.3097,0.2901,0.2713,0.2548,0.34692,0.0040416656,0.3885,0.4122,0.4419,0.4707,0.4924,0.5022,0.5073,0.4732,0.2405,0.2445,0.41734,0.0089503064
500,0.001,0.5,linear,,,,,0.4862,0.4395,0.4161,0.388,0.3631,0.3386,0.3173,0.2991,0.281,0.2635,0.35924000000000006,0.0047725044000000005,0.4055,0.4352,0.466,0.4863,0.5061,0.5164,0.522,0.4865,0.2549,0.2595,0.43384,0.0089588204
500,0.075,0.3,sigmoid,,,,,0.4904,0.4533,0.4168,0.3896,0.3682,0.3439,0.3191,0.2991,0.2798,0.2639,0.36241,0.0051128689,0.4197,0.4473,0.4664,0.4894,0.5129,0.5247,0.5266,0.4901,0.2563,0.2617,0.43951,0.009163494900000003
500,0.075,0.3,linear,,,,,0.4544,0.4204,0.3984,0.371,0.3524,0.3358,0.3115,0.2917,0.2727,0.2565,0.34648,0.0038321256,0.3935,0.4213,0.4516,0.4733,0.4917,0.5098,0.5129,0.4777,0.2444,0.2487,0.4224900000000001,0.008982506900000001
500,0.075,0.5,sigmoid,,,,,0.4883,0.4544,0.4218,0.3896,0.3677,0.3436,0.3194,0.2991,0.2807,0.2633,0.36279000000000006,0.005131460900000001,0.419,0.4475,0.471,0.4916,0.5137,0.5255,0.5282,0.4909,0.2579,0.262,0.44072999999999996,0.0092071881
500,0.075,0.5,linear,,,,,0.4501,0.4193,0.3963,0.37,0.3516,0.3333,0.3112,0.2911,0.2732,0.2567,0.34528000000000003,0.0037002636,0.3892,0.4184,0.4479,0.4692,0.4891,0.5049,0.512,0.4771,0.2443,0.2487,0.42008,0.0088071596
1000,0.001,0.3,sigmoid,,,,,0.4756,0.4225,0.4013,0.3806,0.358,0.3323,0.3097,0.2922,0.2748,0.2565,0.35035,0.004433794500000001,0.4048,0.4119,0.4457,0.4723,0.492,0.5014,0.5074,0.4739,0.2433,0.2466,0.41993,0.008733676099999999
1000,0.001,0.3,linear,,,,,0.4926,0.4427,0.4161,0.3875,0.3622,0.3397,0.317,0.2991,0.2805,0.2635,0.36009,0.0049932668999999996,0.4119,0.4395,0.4673,0.4884,0.5073,0.5183,0.523,0.4873,0.2545,0.2596,0.43571,0.009043454900000001
1000,0.001,0.5,sigmoid,,,,,0.4841,0.4321,0.4098,0.3811,0.3584,0.3344,0.3109,0.2943,0.2755,0.2603,0.35408999999999996,0.0047640749,0.4133,0.4214,0.4559,0.4753,0.4946,0.5053,0.5097,0.4778,0.2463,0.2513,0.4250900000000001,0.0086994229
1000,0.001,0.5,linear,,,,,0.5011,0.4427,0.4161,0.3875,0.3622,0.3393,0.3163,0.2996,0.2798,0.2626,0.36072,0.005255675600000001,0.4204,0.4393,0.4671,0.4884,0.5071,0.5178,0.5227,0.4876,0.2539,0.2593,0.43635999999999997,0.009027512400000002
1000,0.075,0.3,sigmoid,,,,,0.4926,0.4533,0.419,0.3896,0.366,0.3429,0.3194,0.298,0.2803,0.2635,0.36246,0.005206940399999999,0.4204,0.4453,0.4692,0.4908,0.5112,0.5241,0.5272,0.4898,0.2571,0.2615,0.43965999999999994,0.0091385164
1000,0.075,0.3,linear,,,,,0.4544,0.4193,0.3992,0.3705,0.352,0.3358,0.3115,0.2914,0.2722,0.2565,0.34628,0.0038321296000000003,0.3921,0.4191,0.4509,0.472,0.4907,0.5093,0.512,0.4768,0.2439,0.2486,0.42153999999999997,0.0089466704
1000,0.075,0.5,sigmoid,,,,,0.4926,0.4554,0.419,0.3891,0.3669,0.3443,0.32,0.2978,0.2805,0.2628,0.36284,0.0052462103999999996,0.4204,0.449,0.4699,0.4913,0.5125,0.5258,0.5284,0.4907,0.2572,0.2611,0.44062999999999997,0.009241088100000001
1000,0.075,0.5,linear,,,,,0.4459,0.4183,0.3963,0.3694,0.3516,0.3333,0.3112,0.2906,0.2727,0.2563,0.34456000000000003,0.003615604400000001,0.385,0.4168,0.4473,0.4681,0.4885,0.5042,0.5114,0.4762,0.2434,0.2484,0.4189299999999999,0.008821110099999998
300,0.0025,0.5,linear,relu,1,100,0.65,0.5074,0.4575,0.4225,0.3933,0.3707,0.345,0.32,0.2988,0.2774,0.2618,0.36544,0.005810314400000001,0.4423,0.4536,0.4779,0.4962,0.5169,0.5272,0.5314,0.4941,0.2532,0.2591,0.44519000000000003,0.009693300900000002
300,0.0025,0.5,linear,relu,1,100,0.8,0.4883,0.4459,0.4197,0.3923,0.3648,0.3411,0.3173,0.2964,0.2765,0.2597,0.36019999999999996,0.005172752000000001,0.419,0.4407,0.4719,0.4925,0.5087,0.5192,0.5242,0.4888,0.2504,0.2554,0.4370799999999999,0.0094618816
300,0.0025,0.5,linear,relu,2,100,0.65,0.4841,0.4374,0.4133,0.388,0.3643,0.3376,0.316,0.2949,0.2741,0.258,0.3567699999999999,0.004938920099999999,0.4105,0.4315,0.4645,0.4865,0.5048,0.5136,0.5205,0.4836,0.2468,0.2519,0.43142,0.009367389599999998
