epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
500,0.075,0.01,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
500,0.075,0.1,Identity,,,,0.4277,0.4096,0.3858,0.3665,0.343,0.3216,0.3036,0.2843,0.2667,0.2521,0.33609,0.003305676900000001,0.3582,0.3949,0.422,0.4452,0.4624,0.4766,0.4874,0.4426,0.2153,0.2201,0.39247,0.0089426221
500,0.075,0.1,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
500,0.075,0.3,Identity,,,,0.4277,0.4096,0.3858,0.3665,0.343,0.3216,0.3036,0.2843,0.2667,0.2521,0.33609,0.003305676900000001,0.3582,0.3949,0.422,0.4452,0.4624,0.4766,0.4874,0.4426,0.2153,0.2201,0.39247,0.0089426221
500,0.075,0.3,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
1000,0.001,0.01,Identity,,,,0.4723,0.4415,0.4241,0.3931,0.3715,0.3422,0.3207,0.2992,0.2797,0.2647,0.3609,0.004567026,0.3986,0.4268,0.4647,0.481,0.5012,0.5121,0.5215,0.4745,0.2385,0.2438,0.42627000000000004,0.009816720099999999
1000,0.001,0.01,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
1000,0.001,0.1,Identity,,,,0.4723,0.4415,0.4241,0.3931,0.3715,0.3422,0.3207,0.2992,0.2797,0.2647,0.3609,0.004567026,0.3986,0.4268,0.4647,0.481,0.5012,0.5121,0.5215,0.4745,0.2385,0.2438,0.42627000000000004,0.009816720099999999
1000,0.001,0.1,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
1000,0.001,0.3,Identity,,,,0.4723,0.4415,0.4241,0.3931,0.3715,0.3422,0.3207,0.2992,0.2797,0.2647,0.3609,0.004567026,0.3986,0.4268,0.4647,0.481,0.5012,0.5121,0.5215,0.4745,0.2385,0.2438,0.42627000000000004,0.009816720099999999
1000,0.001,0.3,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
1000,0.075,0.01,Identity,,,,0.4277,0.4096,0.3858,0.3665,0.343,0.3216,0.3036,0.2843,0.2667,0.2521,0.33609,0.003305676900000001,0.3582,0.3949,0.422,0.4452,0.4624,0.4766,0.4874,0.4426,0.2153,0.2201,0.39247,0.0089426221
1000,0.075,0.01,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
1000,0.075,0.1,Identity,,,,0.4277,0.4096,0.3858,0.3665,0.343,0.3216,0.3036,0.2843,0.2667,0.2521,0.33609,0.003305676900000001,0.3582,0.3949,0.422,0.4452,0.4624,0.4766,0.4874,0.4426,0.2153,0.2201,0.39247,0.0089426221
1000,0.075,0.1,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
1000,0.075,0.3,Identity,,,,0.4277,0.4096,0.3858,0.3665,0.343,0.3216,0.3036,0.2843,0.2667,0.2521,0.33609,0.003305676900000001,0.3582,0.3949,0.422,0.4452,0.4624,0.4766,0.4874,0.4426,0.2153,0.2201,0.39247,0.0089426221
1000,0.075,0.3,Sigmoid,,,,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Identity,Identity,1.0,15.0,0.2085,0.1872,0.1929,0.1888,0.1974,0.2039,0.2094,0.2133,0.2009,0.1885,0.19908,8.237559999999996e-05,0.1745,0.173,0.1967,0.2132,0.2379,0.2652,0.2881,0.2753,0.1098,0.1143,0.2048,0.0035933660000000006
100,0.001,0.01,Identity,Identity,1.0,46.0,0.2766,0.2915,0.2766,0.2681,0.2617,0.2553,0.2489,0.2399,0.2232,0.2081,0.25498999999999994,0.0005958028999999999,0.2113,0.2674,0.2822,0.305,0.3297,0.3515,0.3682,0.3405,0.1475,0.152,0.27553,0.005827056100000001
100,0.001,0.01,Identity,Sigmoid,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Identity,Sigmoid,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Identity,ReLu,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Identity,ReLu,1.0,46.0,0.3681,0.3691,0.3553,0.3516,0.3353,0.3163,0.2967,0.2769,0.261,0.2453,0.31756,0.0018618903999999999,0.3071,0.3583,0.395,0.4272,0.4491,0.4662,0.4749,0.4291,0.2083,0.2127,0.37278999999999995,0.008881054900000001
100,0.001,0.01,Sigmoid,Identity,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Sigmoid,Identity,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Sigmoid,ReLu,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.01,Sigmoid,ReLu,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Identity,Identity,1.0,15.0,0.1128,0.1383,0.144,0.1574,0.1655,0.1713,0.1839,0.1883,0.1747,0.1672,0.16033999999999998,0.00047583039999999987,0.0816,0.1191,0.1374,0.1635,0.1901,0.2131,0.2457,0.2295,0.0734,0.0806,0.1534,0.003761106
100,0.001,0.1,Identity,Identity,1.0,46.0,0.3085,0.2968,0.2929,0.2899,0.283,0.2748,0.2684,0.2559,0.2409,0.2277,0.27388,0.0005999875999999996,0.2333,0.2699,0.298,0.324,0.3473,0.3731,0.3942,0.3558,0.1577,0.1635,0.29168000000000005,0.0063692396
100,0.001,0.1,Identity,Sigmoid,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Identity,Sigmoid,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Identity,ReLu,1.0,15.0,0.0362,0.0543,0.0752,0.0952,0.1166,0.1379,0.1553,0.1646,0.157,0.1506,0.11429,0.0019507548999999995,0.0248,0.0463,0.0667,0.0905,0.1197,0.1519,0.1849,0.1755,0.0412,0.0486,0.09501000000000001,0.0031578229000000005
100,0.001,0.1,Identity,ReLu,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Sigmoid,Identity,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Sigmoid,Identity,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Sigmoid,Sigmoid,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Sigmoid,Sigmoid,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Sigmoid,ReLu,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.1,Sigmoid,ReLu,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Identity,Identity,1.0,15.0,0.0362,0.0585,0.0745,0.0973,0.117,0.1351,0.1526,0.1646,0.1567,0.1511,0.11436000000000002,0.0018675163999999998,0.0262,0.0457,0.0638,0.0932,0.1215,0.1497,0.1815,0.1784,0.0426,0.0487,0.09512999999999999,0.0031162041
100,0.001,0.3,Identity,Identity,1.0,46.0,0.2043,0.1979,0.195,0.2,0.2043,0.2078,0.2125,0.2138,0.2005,0.1896,0.20257,5.1628099999999994e-05,0.1688,0.1803,0.1999,0.2218,0.2463,0.2691,0.2924,0.2724,0.1043,0.1104,0.20657,0.003928980099999999
100,0.001,0.3,Identity,Sigmoid,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Identity,Sigmoid,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Identity,ReLu,1.0,15.0,0.0511,0.0574,0.0773,0.1021,0.123,0.1454,0.1596,0.1638,0.1574,0.1536,0.11906999999999998,0.0017469501000000002,0.0426,0.0546,0.0729,0.1077,0.1368,0.1721,0.2019,0.1867,0.0476,0.0568,0.10797000000000001,0.0034579561000000003
100,0.001,0.3,Identity,ReLu,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Sigmoid,Identity,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Sigmoid,Identity,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Sigmoid,Sigmoid,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Sigmoid,Sigmoid,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Sigmoid,ReLu,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.001,0.3,Sigmoid,ReLu,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Identity,Identity,1.0,15.0,0.3745,0.3649,0.3631,0.341,0.3277,0.3071,0.2909,0.2729,0.2546,0.2402,0.31369,0.0020822829000000003,0.2965,0.3475,0.3871,0.4051,0.431,0.4473,0.4586,0.4146,0.1911,0.1982,0.3577,0.008697588000000003
100,0.075,0.01,Identity,Identity,1.0,46.0,0.334,0.3298,0.3177,0.3128,0.3068,0.2933,0.2766,0.263,0.2478,0.2334,0.29152,0.0010970156,0.2745,0.3138,0.344,0.3735,0.4004,0.4172,0.4291,0.39,0.1787,0.184,0.33052000000000004,0.007561673599999999
100,0.075,0.01,Identity,Sigmoid,1.0,15.0,0.134,0.1681,0.1787,0.192,0.1915,0.1972,0.2018,0.2027,0.187,0.1774,0.18304,0.0003785263999999999,0.1057,0.1521,0.18,0.2132,0.2348,0.2597,0.2822,0.2609,0.0901,0.0962,0.18749000000000002,0.0048289369
100,0.075,0.01,Identity,Sigmoid,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Identity,ReLu,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Identity,ReLu,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Sigmoid,Identity,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Sigmoid,Identity,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Sigmoid,ReLu,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.01,Sigmoid,ReLu,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.1,Identity,Identity,1.0,15.0,0.2255,0.2053,0.1986,0.1957,0.2013,0.2085,0.2122,0.213,0.1993,0.1883,0.20476999999999998,0.00010004210000000001,0.1901,0.202,0.2141,0.2316,0.2586,0.2863,0.3098,0.2918,0.1204,0.1253,0.22300000000000003,0.003929056
100,0.075,0.1,Identity,Identity,1.0,46.0,0.2447,0.2351,0.2163,0.2133,0.2128,0.2121,0.2109,0.2128,0.1995,0.1906,0.21481,0.0002160829,0.1908,0.2152,0.2225,0.2404,0.2608,0.2828,0.3026,0.2841,0.1105,0.1165,0.22261999999999998,0.0040471996
100,0.075,0.1,Identity,Sigmoid,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.1,Identity,Sigmoid,1.0,46.0,0.1617,0.1862,0.2113,0.2245,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20737999999999998,0.0004026495999999999,0.1348,0.173,0.2141,0.2488,0.2777,0.3006,0.3222,0.2928,0.1159,0.1211,0.22010000000000002,0.005652053999999999
100,0.075,0.1,Identity,ReLu,1.0,15.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
100,0.075,0.1,Identity,ReLu,1.0,46.0,0.1638,0.1862,0.2113,0.225,0.2251,0.2227,0.2246,0.2191,0.2052,0.1934,0.20764,0.0003855744,0.1355,0.173,0.2141,0.2495,0.2777,0.3007,0.3223,0.2929,0.1159,0.1211,0.22027000000000002,0.0056493081
