epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
1000,0.001,0.5,sigmoid,,,,,0.4968,0.4841,0.4565,0.4283,0.3962,0.3726,0.3467,0.3225,0.3086,0.2924,0.39047,0.0049072041000000005,0.4076,0.4788,0.4996,0.5155,0.5289,0.5389,0.5425,0.4919,0.286,0.2911,0.45808,0.008531023600000001
1000,0.001,0.5,linear,,,,,0.5096,0.4745,0.4628,0.4331,0.4064,0.3758,0.3549,0.3304,0.3149,0.2955,0.39579000000000003,0.004809164900000001,0.4119,0.449,0.4885,0.5084,0.5213,0.5287,0.5378,0.4853,0.2837,0.2885,0.4503099999999999,0.008031470899999999
1000,0.075,0.3,sigmoid,,,,,0.5223,0.4904,0.465,0.4331,0.4064,0.3832,0.3576,0.336,0.3163,0.2987,0.40090000000000003,0.005192629999999999,0.4246,0.4682,0.4942,0.517,0.5303,0.5382,0.5419,0.4909,0.2875,0.2932,0.45859999999999995,0.008201768000000002
1000,0.075,0.3,linear,,,,,0.5096,0.4682,0.4459,0.422,0.3873,0.3684,0.3512,0.328,0.3093,0.2917,0.38815999999999995,0.0046533024,0.4204,0.4565,0.4746,0.4981,0.5093,0.5177,0.5289,0.4771,0.2746,0.2788,0.4436000000000001,0.007856158
1000,0.075,0.5,sigmoid,,,,,0.5223,0.4873,0.4671,0.4363,0.4064,0.3832,0.3576,0.336,0.3163,0.2981,0.40106,0.0051993704,0.4246,0.4628,0.4971,0.5191,0.5314,0.5392,0.542,0.4911,0.2872,0.2925,0.4587,0.008309121999999999
1000,0.075,0.5,linear,,,,,0.5287,0.4745,0.4331,0.422,0.3873,0.3694,0.3503,0.3272,0.3086,0.2885,0.38896,0.005212852399999999,0.4395,0.4544,0.4621,0.4953,0.5058,0.5147,0.5234,0.4738,0.2713,0.2751,0.44154,0.007738982400000001
300,0.0025,0.5,linear,relu,1,100,0.65,0.5159,0.4777,0.4713,0.4315,0.3987,0.3758,0.3485,0.3296,0.3093,0.293,0.39513000000000004,0.005318010100000001,0.4183,0.4528,0.4954,0.5084,0.5174,0.5272,0.535,0.4871,0.2772,0.284,0.45027999999999996,0.0083003516
300,0.0025,0.5,linear,relu,1,100,0.8,0.4841,0.4809,0.4565,0.4283,0.4025,0.3779,0.3476,0.3248,0.3057,0.293,0.39013,0.0045873541,0.3949,0.4634,0.4909,0.5076,0.5244,0.5334,0.5341,0.4821,0.2752,0.2837,0.4489699999999999,0.0087000401
300,0.0025,0.5,linear,relu,2,100,0.65,0.5032,0.4873,0.4607,0.4252,0.3936,0.3705,0.3485,0.3272,0.3079,0.293,0.39171,0.0050698529,0.3928,0.4586,0.4925,0.5059,0.5194,0.5268,0.5339,0.4854,0.2772,0.2834,0.44759000000000004,0.0084841149
300,0.0025,0.5,linear,relu,2,100,0.8,0.4522,0.4427,0.4268,0.4029,0.3745,0.3556,0.343,0.3288,0.3036,0.2866,0.37167,0.0030341460999999993,0.3715,0.4278,0.4523,0.4758,0.4879,0.5012,0.5156,0.4696,0.2626,0.2704,0.42347,0.0076407901
400,0.0025,0.5,linear,relu,1,100,0.65,0.5096,0.4841,0.4713,0.4299,0.4051,0.3747,0.3521,0.3296,0.3079,0.2936,0.39579,0.0052605469,0.4204,0.4554,0.4989,0.5047,0.5241,0.5253,0.5353,0.4835,0.2765,0.2825,0.45065999999999995,0.0084002004
400,0.0025,0.5,linear,relu,1,100,0.8,0.4904,0.4777,0.4544,0.4268,0.4013,0.3758,0.3512,0.328,0.31,0.293,0.39086000000000004,0.0044753424,0.4013,0.4591,0.4855,0.5069,0.5224,0.5269,0.5363,0.4837,0.2742,0.2809,0.44772000000000006,0.008613957600000001
400,0.0025,0.5,linear,relu,2,100,0.65,0.5032,0.4841,0.4607,0.4331,0.4051,0.379,0.3503,0.3248,0.3086,0.2898,0.39387000000000005,0.0051217521,0.414,0.4512,0.4888,0.5094,0.5242,0.5292,0.5348,0.4809,0.2776,0.2832,0.44932999999999995,0.0083794881
400,0.0025,0.5,linear,relu,2,100,0.8,0.4777,0.4427,0.414,0.4108,0.3847,0.3599,0.3394,0.3217,0.3057,0.2879,0.37445,0.0034749444999999995,0.4013,0.4225,0.4455,0.4743,0.4947,0.5013,0.5106,0.4667,0.2685,0.2746,0.426,0.007026711999999999
500,0.0025,0.5,linear,relu,1,100,0.65,0.5414,0.4873,0.465,0.4315,0.4025,0.3779,0.3521,0.3328,0.3121,0.2924,0.3995,0.005943908,0.4522,0.4634,0.4933,0.5115,0.523,0.528,0.5381,0.4876,0.2811,0.2844,0.45626,0.0081988604
500,0.0025,0.5,linear,relu,1,100,0.8,0.5223,0.4841,0.4692,0.4347,0.3987,0.3747,0.3521,0.328,0.3071,0.2917,0.39626,0.005636244399999999,0.4289,0.457,0.4966,0.5109,0.5209,0.5272,0.5352,0.4849,0.2794,0.2854,0.45264000000000004,0.008196610400000002
500,0.0025,0.5,linear,relu,2,100,0.65,0.5096,0.5,0.4565,0.4315,0.4,0.379,0.3521,0.332,0.3079,0.293,0.39616000000000007,0.005334002400000001,0.4246,0.474,0.498,0.5157,0.5267,0.5358,0.538,0.489,0.2779,0.2862,0.45659,0.008636574900000003
500,0.0025,0.5,linear,relu,2,100,0.8,0.4395,0.4427,0.4395,0.422,0.3924,0.3599,0.3412,0.3264,0.3079,0.2898,0.37612999999999996,0.0030896640999999994,0.3673,0.4199,0.4561,0.4848,0.5003,0.5051,0.5144,0.4671,0.2699,0.2738,0.4258699999999999,0.0076659301
600,0.0025,0.5,linear,relu,1,100,0.65,0.5096,0.4904,0.4692,0.4395,0.4127,0.379,0.3512,0.3296,0.3114,0.2924,0.3985,0.005387832000000001,0.4204,0.4581,0.4922,0.5106,0.528,0.5302,0.5353,0.4874,0.2843,0.2882,0.45347,0.0081101181
600,0.0025,0.5,linear,relu,1,100,0.8,0.4968,0.4841,0.4692,0.4347,0.4064,0.3779,0.354,0.3304,0.31,0.2924,0.39559,0.004940858899999999,0.4119,0.4676,0.5021,0.5122,0.5292,0.5326,0.5427,0.4905,0.2827,0.2863,0.45577999999999996,0.0086126456
600,0.0025,0.5,linear,relu,2,100,0.65,0.5032,0.4809,0.4628,0.4268,0.4064,0.3822,0.3558,0.3312,0.3064,0.2911,0.39468000000000003,0.0049239155999999985,0.4268,0.4544,0.4943,0.504,0.5225,0.5315,0.5369,0.4849,0.2785,0.2851,0.45189,0.0082672749
600,0.0025,0.5,linear,relu,2,100,0.8,0.4777,0.4586,0.431,0.4156,0.3885,0.3673,0.3439,0.3209,0.3008,0.2834,0.37877,0.0040210241,0.3843,0.4384,0.4631,0.4913,0.5104,0.5197,0.5256,0.4772,0.2766,0.28,0.43666,0.007847780399999999
