epochs,learning_rate,Opti_method,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
1000,0.001,NDCG@5,0.414,0.3567,0.3355,0.3248,0.3057,0.2951,0.2775,0.2635,0.2456,0.2318,0.30502,0.0027339775999999996,0.38,0.3641,0.3824,0.4161,0.4322,0.4507,0.4543,0.4433,0.2345,0.2399,0.37975000000000003,0.0059610125
1000,0.001,NDCG@10,0.4204,0.3503,0.3376,0.3201,0.2968,0.2866,0.2684,0.258,0.2427,0.2293,0.30101999999999995,0.0030067756,0.3864,0.3593,0.3824,0.4071,0.4222,0.4401,0.4426,0.4351,0.2299,0.2347,0.37398,0.0056836936
1000,0.001,P@5,0.3885,0.3567,0.327,0.3121,0.293,0.2845,0.2693,0.2572,0.242,0.2299,0.29601999999999995,0.002310573600000001,0.3546,0.3604,0.3751,0.3966,0.4151,0.436,0.4429,0.4291,0.2254,0.2312,0.36664,0.0056321824000000005
1000,0.001,P@10,0.4013,0.3503,0.3333,0.3185,0.2994,0.2866,0.273,0.2611,0.2442,0.2306,0.29983000000000004,0.0024594760999999995,0.3631,0.3535,0.3806,0.4067,0.4223,0.4387,0.4474,0.4352,0.2275,0.2344,0.37093999999999994,0.0058160664
1000,0.001,ERR@10,0.3949,0.3726,0.3461,0.328,0.3019,0.2834,0.2666,0.254,0.2392,0.2248,0.30115,0.0030035164999999996,0.3397,0.3694,0.3878,0.4162,0.427,0.4425,0.4464,0.4302,0.229,0.234,0.37222,0.0059663696
1000,1e-05,NDCG@5,0.4013,0.379,0.3567,0.336,0.3185,0.2994,0.2766,0.2611,0.2442,0.2318,0.31046000000000007,0.0030087724,0.3461,0.371,0.3929,0.4199,0.443,0.4576,0.4584,0.4427,0.2356,0.2412,0.38083999999999996,0.006316698399999999
1000,1e-05,NDCG@10,0.3758,0.3662,0.3355,0.3376,0.3134,0.2994,0.2812,0.2619,0.2463,0.2306,0.30479,0.002225766900000001,0.3333,0.3668,0.3785,0.4151,0.4266,0.4481,0.4531,0.4351,0.2302,0.237,0.37238000000000004,0.0061086576
1000,1e-05,P@5,0.4204,0.3726,0.3503,0.3232,0.3057,0.2941,0.2812,0.2619,0.2442,0.2293,0.30829,0.003213248899999999,0.3822,0.3747,0.4025,0.4217,0.4386,0.4568,0.4622,0.4449,0.2388,0.2437,0.38661,0.0060657329
1000,1e-05,P@10,0.3885,0.3567,0.327,0.3153,0.293,0.2909,0.2702,0.2556,0.242,0.2287,0.29679,0.002334608900000001,0.3503,0.3604,0.379,0.4021,0.4164,0.4423,0.4455,0.4326,0.2275,0.2343,0.36904000000000003,0.005730244399999999
1000,1e-05,ERR@10,0.3885,0.3471,0.3355,0.3169,0.2892,0.2824,0.263,0.2524,0.2399,0.2274,0.29423000000000005,0.002420752100000001,0.3503,0.3477,0.3794,0.4006,0.4114,0.4347,0.4355,0.4266,0.222,0.2282,0.36364,0.0056910704
1500,0.001,NDCG@5,0.3949,0.3535,0.3333,0.3121,0.2968,0.2909,0.273,0.2596,0.2427,0.2299,0.29867,0.002375738099999999,0.3567,0.3535,0.3759,0.4006,0.4144,0.4403,0.4431,0.4317,0.2268,0.2333,0.36762999999999996,0.0056621221
1500,0.001,NDCG@10,0.4013,0.3599,0.3333,0.3201,0.2968,0.2877,0.2712,0.2596,0.242,0.2293,0.30012,0.0026348075999999996,0.3631,0.3662,0.3826,0.4121,0.4244,0.4444,0.4508,0.4383,0.2283,0.2364,0.37466000000000005,0.0059392164
1500,0.001,P@5,0.4204,0.3631,0.3418,0.3232,0.3083,0.2887,0.2739,0.258,0.2399,0.2287,0.3046,0.0031889139999999997,0.3694,0.3668,0.3869,0.4118,0.4315,0.4484,0.4559,0.4416,0.232,0.2382,0.37825000000000003,0.0060212245
1500,0.001,P@10,0.414,0.3631,0.3333,0.3217,0.3057,0.2887,0.2702,0.2588,0.2456,0.2287,0.30297999999999997,0.0029257295999999995,0.3758,0.3758,0.388,0.4142,0.4319,0.4503,0.4522,0.4397,0.2348,0.2378,0.38004999999999994,0.005898540499999999
1500,0.001,ERR@10,0.414,0.3662,0.3355,0.3217,0.2981,0.2919,0.2739,0.2611,0.2456,0.2306,0.30386,0.0028999944,0.3758,0.3662,0.3846,0.4112,0.4265,0.4468,0.4521,0.4404,0.2327,0.2384,0.37747,0.0058357580999999995
1500,1e-05,NDCG@5,0.414,0.3567,0.327,0.3169,0.3045,0.2994,0.2757,0.2588,0.2442,0.2306,0.30278,0.0027386756,0.3673,0.362,0.3771,0.4051,0.4266,0.4509,0.4519,0.4364,0.2312,0.2361,0.37446,0.005921438400000002
1500,1e-05,NDCG@10,0.4013,0.3503,0.3376,0.3264,0.3006,0.2866,0.273,0.2604,0.2435,0.2299,0.30096,0.0025476623999999997,0.3631,0.3493,0.3757,0.4065,0.4181,0.4382,0.4423,0.4342,0.2292,0.2342,0.36908,0.0056412436
1500,1e-05,P@5,0.3949,0.3758,0.3397,0.3232,0.3096,0.293,0.2739,0.2635,0.247,0.235,0.30555999999999994,0.0025745464,0.3609,0.3806,0.392,0.4162,0.4385,0.4522,0.4562,0.4434,0.2364,0.2424,0.38188,0.0059800076
1500,1e-05,P@10,0.4204,0.3599,0.3248,0.3217,0.3108,0.2951,0.273,0.2596,0.2463,0.2299,0.30415000000000003,0.0029297385,0.3779,0.3631,0.3746,0.4063,0.4301,0.4449,0.4478,0.4352,0.2332,0.2367,0.37498,0.0057209896
1500,1e-05,ERR@10,0.3885,0.3631,0.3376,0.3153,0.2994,0.2845,0.273,0.2556,0.2413,0.2287,0.29869999999999997,0.0024915160000000005,0.3503,0.3631,0.3843,0.4045,0.4234,0.4392,0.4493,0.4322,0.2286,0.2352,0.37100999999999995,0.005778276899999999
2000,0.001,NDCG@5,0.3949,0.3631,0.3312,0.3232,0.3006,0.293,0.2702,0.2588,0.2442,0.2306,0.30097999999999997,0.0025054535999999997,0.3567,0.371,0.3861,0.4162,0.4292,0.4519,0.4528,0.4385,0.2314,0.2371,0.37709,0.0060701569
2000,0.001,NDCG@10,0.414,0.3599,0.3376,0.3153,0.3019,0.2909,0.273,0.2572,0.2427,0.2306,0.30231,0.0028925408999999997,0.3758,0.3572,0.3839,0.4026,0.4261,0.4434,0.4465,0.4337,0.2272,0.2361,0.37324999999999997,0.005811358499999999
2000,0.001,P@5,0.3885,0.379,0.3355,0.3169,0.3083,0.2887,0.2657,0.254,0.2406,0.2255,0.30027,0.0028186061000000004,0.3333,0.3726,0.3798,0.401,0.4272,0.4439,0.445,0.432,0.231,0.2362,0.3702,0.005783578000000002
2000,0.001,P@10,0.4076,0.3694,0.3291,0.3169,0.3045,0.2951,0.273,0.258,0.2413,0.2287,0.30235999999999996,0.0028537484000000007,0.3694,0.3737,0.3821,0.4083,0.4275,0.4477,0.4494,0.4357,0.2267,0.2345,0.37550000000000006,0.006018437999999999
2000,0.001,ERR@10,0.4013,0.3758,0.3397,0.3201,0.3006,0.2951,0.2721,0.258,0.2427,0.2312,0.30366,0.0028436984,0.3631,0.379,0.3913,0.4123,0.4314,0.4532,0.4542,0.4385,0.2292,0.2389,0.37911000000000006,0.0061027609
2000,1e-05,NDCG@5,0.3885,0.3599,0.3355,0.3201,0.2994,0.2919,0.2766,0.2588,0.2413,0.2287,0.30006999999999995,0.0023924821000000005,0.3546,0.3668,0.3848,0.4114,0.4273,0.4476,0.4558,0.4384,0.2291,0.2354,0.37511999999999995,0.0061233476
2000,1e-05,NDCG@10,0.3949,0.3694,0.327,0.3137,0.2917,0.2866,0.2693,0.2532,0.2406,0.228,0.29744000000000004,0.0026767064,0.3524,0.38,0.3899,0.4114,0.4264,0.4496,0.4543,0.4398,0.2332,0.2365,0.37734999999999996,0.0060011645
2000,1e-05,P@5,0.3885,0.3599,0.3312,0.3153,0.2968,0.2866,0.2693,0.258,0.2413,0.228,0.29749000000000003,0.0024090769000000003,0.3503,0.3689,0.385,0.4067,0.4241,0.4436,0.4484,0.436,0.2282,0.2335,0.37246999999999997,0.0059486001
2000,1e-05,P@10,0.4013,0.3567,0.3206,0.3137,0.2994,0.2834,0.2693,0.2556,0.242,0.2287,0.29707,0.0025640241000000003,0.3673,0.3572,0.3718,0.3974,0.4219,0.4372,0.4432,0.4285,0.2263,0.2328,0.36836,0.0056361703999999995
2000,1e-05,ERR@10,0.4076,0.3694,0.3376,0.3264,0.3006,0.2919,0.2693,0.258,0.2435,0.2287,0.3033,0.0029444340000000005,0.3609,0.3747,0.3904,0.418,0.4317,0.4513,0.4512,0.4418,0.2348,0.241,0.37958000000000003,0.0058992596
