epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
500,0.001,0.01,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
500,0.001,0.1,Identity,,,,0.4128,0.3798,0.3546,0.341,0.3226,0.3096,0.2875,0.267,0.2489,0.2326,0.31564000000000003,0.0030310084000000005,0.3546,0.38,0.3958,0.4205,0.44,0.4595,0.4648,0.4325,0.2048,0.208,0.37605,0.0082525605
500,0.001,0.1,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
500,0.001,0.3,Identity,,,,0.4128,0.3798,0.3546,0.341,0.3226,0.3096,0.2875,0.267,0.2489,0.2326,0.31564000000000003,0.0030310084000000005,0.3546,0.38,0.3958,0.4205,0.44,0.4595,0.4648,0.4325,0.2048,0.208,0.37605,0.0082525605
500,0.001,0.3,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
500,0.075,0.01,Identity,,,,0.3915,0.3702,0.3383,0.3287,0.3174,0.2975,0.2766,0.258,0.2428,0.2285,0.30494999999999994,0.0026350505,0.3376,0.3681,0.3814,0.4092,0.4312,0.4459,0.4518,0.4216,0.1961,0.2018,0.36446999999999996,0.0079806661
500,0.075,0.01,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
500,0.075,0.1,Identity,,,,0.3915,0.3702,0.3383,0.3287,0.3174,0.2975,0.2766,0.258,0.2428,0.2285,0.30494999999999994,0.0026350505,0.3376,0.3681,0.3814,0.4092,0.4312,0.4459,0.4518,0.4216,0.1961,0.2018,0.36446999999999996,0.0079806661
500,0.075,0.1,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
500,0.075,0.3,Identity,,,,0.3915,0.3702,0.3383,0.3287,0.3174,0.2975,0.2766,0.258,0.2428,0.2285,0.30494999999999994,0.0026350505,0.3376,0.3681,0.3814,0.4092,0.4312,0.4459,0.4518,0.4216,0.1961,0.2018,0.36446999999999996,0.0079806661
500,0.075,0.3,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
1000,0.001,0.01,Identity,,,,0.4128,0.3798,0.3546,0.341,0.323,0.3096,0.2878,0.267,0.2489,0.2326,0.31571000000000005,0.0030298969000000005,0.3546,0.38,0.3958,0.4205,0.4403,0.4596,0.4652,0.4325,0.2049,0.208,0.37614000000000003,0.0082617604
1000,0.001,0.01,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
1000,0.001,0.1,Identity,,,,0.4128,0.3798,0.3546,0.341,0.323,0.3096,0.2878,0.267,0.2489,0.2326,0.31571000000000005,0.0030298969000000005,0.3546,0.38,0.3958,0.4205,0.4403,0.4596,0.4652,0.4325,0.2049,0.208,0.37614000000000003,0.0082617604
1000,0.001,0.1,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
1000,0.001,0.3,Identity,,,,0.4128,0.3798,0.3546,0.341,0.323,0.3096,0.2878,0.267,0.2489,0.2326,0.31571000000000005,0.0030298969000000005,0.3546,0.38,0.3958,0.4205,0.4403,0.4596,0.4652,0.4325,0.2049,0.208,0.37614000000000003,0.0082617604
1000,0.001,0.3,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
1000,0.075,0.01,Identity,,,,0.3915,0.3702,0.3383,0.3287,0.3174,0.2975,0.2766,0.258,0.2428,0.2285,0.30494999999999994,0.0026350505,0.3376,0.3681,0.3814,0.4092,0.4312,0.4459,0.4518,0.4216,0.1961,0.2018,0.36446999999999996,0.0079806661
1000,0.075,0.01,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
1000,0.075,0.1,Identity,,,,0.3915,0.3702,0.3383,0.3287,0.3174,0.2975,0.2766,0.258,0.2428,0.2285,0.30494999999999994,0.0026350505,0.3376,0.3681,0.3814,0.4092,0.4312,0.4459,0.4518,0.4216,0.1961,0.2018,0.36446999999999996,0.0079806661
1000,0.075,0.1,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
1000,0.075,0.3,Identity,,,,0.3915,0.3702,0.3383,0.3287,0.3174,0.2975,0.2766,0.258,0.2428,0.2285,0.30494999999999994,0.0026350505,0.3376,0.3681,0.3814,0.4092,0.4312,0.4459,0.4518,0.4216,0.1961,0.2018,0.36446999999999996,0.0079806661
1000,0.075,0.3,Sigmoid,,,,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Identity,Identity,1.0,15.0,0.1553,0.1596,0.1482,0.1537,0.1583,0.1617,0.1711,0.1803,0.1681,0.1596,0.16158999999999998,7.827489999999998e-05,0.117,0.131,0.138,0.1628,0.1846,0.2069,0.2327,0.2351,0.078,0.0822,0.15683,0.0029588261
100,0.001,0.01,Identity,Identity,1.0,46.0,0.2766,0.2819,0.2723,0.2543,0.2426,0.2355,0.2264,0.2191,0.2045,0.1928,0.2406,0.0008476220000000001,0.2184,0.2622,0.289,0.3026,0.318,0.3387,0.352,0.3363,0.1476,0.1519,0.27167,0.005119202099999999
100,0.001,0.01,Identity,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Identity,Sigmoid,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Identity,ReLu,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Identity,ReLu,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Sigmoid,Identity,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Sigmoid,Identity,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Sigmoid,ReLu,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.01,Sigmoid,ReLu,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.1,Identity,Identity,1.0,15.0,0.3191,0.2915,0.2823,0.2782,0.2668,0.2543,0.2404,0.2295,0.2149,0.2006,0.25776000000000004,0.0012218923999999995,0.2667,0.28,0.3064,0.3364,0.3537,0.3728,0.3815,0.3613,0.158,0.1605,0.29773,0.0061031001
100,0.001,0.1,Identity,Identity,1.0,46.0,0.1745,0.1713,0.1766,0.1856,0.1902,0.1911,0.1948,0.1947,0.1827,0.1706,0.18321,8.038490000000002e-05,0.1319,0.1527,0.1728,0.198,0.2212,0.2464,0.2685,0.2607,0.0977,0.1014,0.18513,0.0036573961000000007
100,0.001,0.1,Identity,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.1,Identity,Sigmoid,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.1,Identity,ReLu,1.0,15.0,0.0809,0.1011,0.1177,0.1239,0.1332,0.1461,0.1571,0.1606,0.1513,0.1445,0.13164,0.0006011783999999999,0.0582,0.089,0.1146,0.1306,0.1522,0.1805,0.2069,0.2022,0.0478,0.0538,0.12358,0.0033394415999999996
100,0.001,0.1,Identity,ReLu,1.0,46.0,0.0787,0.1074,0.1191,0.1277,0.1438,0.1553,0.1641,0.1673,0.1563,0.1511,0.13708,0.0007286815999999999,0.066,0.1023,0.1243,0.1441,0.1705,0.198,0.2196,0.2118,0.0628,0.0704,0.13698000000000002,0.0033659036
100,0.001,0.1,Sigmoid,Identity,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.1,Sigmoid,Identity,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.1,Sigmoid,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.1,Sigmoid,Sigmoid,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.1,Sigmoid,ReLu,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.1,Sigmoid,ReLu,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Identity,Identity,1.0,15.0,0.3277,0.2968,0.2837,0.2713,0.2626,0.2521,0.2426,0.2309,0.2161,0.2047,0.25884999999999997,0.0012817725000000002,0.2652,0.2759,0.2987,0.3208,0.3428,0.3609,0.3759,0.3539,0.1552,0.1597,0.2909,0.005625587999999999
100,0.001,0.3,Identity,Identity,1.0,46.0,0.3043,0.2904,0.2858,0.2734,0.2655,0.2553,0.2468,0.2332,0.2182,0.2043,0.25772,0.0009474415999999999,0.2291,0.2589,0.2847,0.3095,0.3333,0.3536,0.3646,0.3439,0.1514,0.1539,0.27829000000000004,0.005583650899999999
100,0.001,0.3,Identity,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Identity,Sigmoid,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Identity,ReLu,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Identity,ReLu,1.0,46.0,0.2021,0.2213,0.2213,0.2202,0.217,0.2156,0.2094,0.2021,0.1891,0.1796,0.20777,0.0001876201,0.1738,0.205,0.2243,0.2484,0.2707,0.2941,0.3073,0.2908,0.1054,0.1114,0.22312000000000004,0.0048709496000000005
100,0.001,0.3,Sigmoid,Identity,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Sigmoid,Identity,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Sigmoid,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Sigmoid,Sigmoid,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Sigmoid,ReLu,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.001,0.3,Sigmoid,ReLu,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Identity,Identity,1.0,15.0,0.183,0.1926,0.183,0.1787,0.1783,0.1787,0.1827,0.1838,0.1695,0.1606,0.17909000000000003,6.830889999999998e-05,0.1475,0.1807,0.1898,0.2057,0.2246,0.2434,0.2628,0.2556,0.0925,0.0978,0.19004,0.0033798264
100,0.075,0.01,Identity,Identity,1.0,46.0,0.1851,0.1713,0.1652,0.1612,0.1621,0.1691,0.1729,0.1769,0.1678,0.1587,0.16903,5.725409999999993e-05,0.1496,0.158,0.169,0.186,0.2033,0.2271,0.2467,0.239,0.072,0.077,0.17277,0.0034006621
100,0.075,0.01,Identity,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Identity,Sigmoid,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Identity,ReLu,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Identity,ReLu,1.0,46.0,0.3723,0.3574,0.3475,0.3309,0.3123,0.2965,0.2757,0.2596,0.2435,0.2298,0.30255,0.0022174565,0.3128,0.3553,0.3816,0.4056,0.4215,0.4401,0.4475,0.4184,0.1948,0.1989,0.35765,0.007924994500000001
100,0.075,0.01,Sigmoid,Identity,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Sigmoid,Identity,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Sigmoid,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Sigmoid,Sigmoid,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Sigmoid,ReLu,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.01,Sigmoid,ReLu,1.0,46.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
100,0.075,0.1,Identity,Identity,1.0,15.0,0.0404,0.066,0.0809,0.0979,0.1132,0.1255,0.141,0.1508,0.143,0.136,0.10947,0.0012411700999999998,0.0348,0.0619,0.0774,0.0992,0.1245,0.1492,0.1747,0.1802,0.0409,0.0475,0.09903,0.0027486720999999998
100,0.075,0.1,Identity,Identity,1.0,46.0,0.2681,0.2596,0.2362,0.2367,0.2294,0.227,0.2164,0.2082,0.1965,0.1862,0.22643,0.0005993900999999999,0.2184,0.2486,0.2563,0.283,0.301,0.3238,0.334,0.315,0.1249,0.1299,0.25349,0.0051409869
100,0.075,0.1,Identity,Sigmoid,1.0,15.0,0.1574,0.1872,0.1972,0.2021,0.2034,0.2011,0.2006,0.1952,0.1835,0.173,0.19007000000000002,0.00020422209999999998,0.1362,0.1855,0.2124,0.2417,0.2648,0.2868,0.3029,0.2844,0.102,0.1061,0.21228000000000002,0.0052531616
