epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
100,0.001,0.3,Sigmoid,Sigmoid,1.0,46.0,0.141,0.1571,0.2009,0.2212,0.2269,0.219,0.2161,0.2059,0.1966,0.1865,0.19712000000000002,0.0007261156000000003,0.1197,0.1544,0.1946,0.2382,0.2719,0.292,0.3121,0.2661,0.1,0.1059,0.20549000000000003,0.005913848899999999
100,0.001,0.3,Sigmoid,ReLu,1.0,15.0,0.141,0.1571,0.2009,0.2212,0.2269,0.219,0.2161,0.2059,0.1966,0.1865,0.19712000000000002,0.0007261156000000003,0.1197,0.1544,0.1946,0.2382,0.2719,0.292,0.3121,0.2661,0.1,0.1059,0.20549000000000003,0.005913848899999999
100,0.001,0.3,Sigmoid,ReLu,1.0,46.0,0.141,0.1571,0.2009,0.2212,0.2269,0.219,0.2161,0.2059,0.1966,0.1865,0.19712000000000002,0.0007261156000000003,0.1197,0.1544,0.1946,0.2382,0.2719,0.292,0.3121,0.2661,0.1,0.1059,0.20549000000000003,0.005913848899999999
100,0.075,0.01,Identity,Identity,1.0,15.0,0.2051,0.2083,0.2051,0.2099,0.2077,0.2083,0.2125,0.2067,0.1916,0.1833,0.20385,7.494650000000007e-05,0.1709,0.1966,0.2239,0.2477,0.2693,0.2895,0.3143,0.274,0.0978,0.1069,0.21909,0.0050526269
100,0.075,0.01,Identity,Identity,1.0,46.0,0.2244,0.2436,0.2436,0.242,0.2359,0.234,0.2244,0.2179,0.2009,0.1897,0.22564,0.00030546640000000003,0.1645,0.2051,0.2405,0.2616,0.2791,0.3066,0.3234,0.2957,0.1223,0.1291,0.23279000000000005,0.004903974900000001
100,0.075,0.01,Identity,Sigmoid,1.0,15.0,0.141,0.1571,0.2009,0.2212,0.2269,0.219,0.2161,0.2059,0.1966,0.1865,0.19712000000000002,0.0007261156000000003,0.1197,0.1544,0.1946,0.2382,0.2719,0.292,0.3121,0.2661,0.1,0.1059,0.20549000000000003,0.005913848899999999
100,0.075,0.01,Identity,Sigmoid,1.0,46.0,0.141,0.1571,0.2009,0.2212,0.2269,0.219,0.2161,0.2059,0.1966,0.1865,0.19712000000000002,0.0007261156000000003,0.1197,0.1544,0.1946,0.2382,0.2719,0.292,0.3121,0.2661,0.1,0.1059,0.20549000000000003,0.005913848899999999
100,0.075,0.01,Identity,ReLu,1.0,15.0,0.141,0.1571,0.2009,0.2212,0.2269,0.219,0.2161,0.2059,0.1966,0.1865,0.19712000000000002,0.0007261156000000003,0.1197,0.1544,0.1946,0.2382,0.2719,0.292,0.3121,0.2661,0.1,0.1059,0.20549000000000003,0.005913848899999999
100,0.075,0.01,Identity,ReLu,1.0,46.0,0.3269,0.3141,0.2906,0.2788,0.2692,0.2585,0.25,0.2356,0.2165,0.2064,0.26466,0.0014022524000000002,0.2671,0.2991,0.3102,0.3268,0.3469,0.3724,0.3879,0.337,0.1432,0.1484,0.29390000000000005,0.006563898
100,0.075,0.01,Sigmoid,Identity,1.0,15.0,0.141,0.1571,0.2009,0.2212,0.2269,0.219,0.2161,0.2059,0.1966,0.1865,0.19712000000000002,0.0007261156000000003,0.1197,0.1544,0.1946,0.2382,0.2719,0.292,0.3121,0.2661,0.1,0.1059,0.20549000000000003,0.005913848899999999
