epochs,learning_rate,momentum,output function,hidden function,nb hidden layers,nb neurons,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
100,0.001,0.01,Identity,,,,0.4076,0.3726,0.3376,0.3296,0.3159,0.2983,0.2803,0.2627,0.247,0.2331,0.30846999999999997,0.0027740721000000003,0.3567,0.3684,0.3842,0.4143,0.4367,0.4543,0.4564,0.4442,0.237,0.2441,0.37963,0.005948200099999999
100,0.001,0.01,Sigmoid,,,,0.1274,0.1688,0.1741,0.1799,0.1834,0.189,0.1929,0.1927,0.1805,0.1675,0.17561999999999997,0.0003311935999999999,0.1146,0.164,0.1882,0.2096,0.2269,0.2487,0.2679,0.27,0.1074,0.1092,0.19065000000000001,0.003737144500000001
100,0.001,0.1,Identity,,,,0.4076,0.3758,0.3397,0.328,0.3146,0.2983,0.2803,0.2627,0.247,0.2338,0.30878,0.0028099476000000003,0.3567,0.3747,0.389,0.4165,0.4379,0.4568,0.4588,0.4456,0.2385,0.2459,0.38204000000000005,0.005971112399999999
100,0.001,0.1,Sigmoid,,,,0.1274,0.1688,0.1741,0.1799,0.1834,0.189,0.1929,0.1927,0.1805,0.1675,0.17561999999999997,0.0003311935999999999,0.1146,0.164,0.1882,0.2096,0.2269,0.2487,0.2679,0.27,0.1074,0.1092,0.19065000000000001,0.003737144500000001
100,0.001,0.3,Identity,,,,0.4076,0.3726,0.3397,0.3296,0.3159,0.2983,0.2803,0.2627,0.247,0.2331,0.30867999999999995,0.0027867036,0.3567,0.3715,0.3878,0.4158,0.4382,0.4558,0.4578,0.4446,0.2375,0.2445,0.38101999999999997,0.0059972596
100,0.001,0.3,Sigmoid,,,,0.1274,0.1688,0.1741,0.1799,0.1834,0.189,0.1929,0.1927,0.1805,0.1675,0.17561999999999997,0.0003311935999999999,0.1146,0.164,0.1882,0.2096,0.2269,0.2487,0.2679,0.27,0.1074,0.1092,0.19065000000000001,0.003737144500000001
100,0.075,0.01,Identity,,,,0.2484,0.2166,0.2251,0.2182,0.2217,0.2251,0.2211,0.211,0.1982,0.1847,0.21700999999999998,0.0002590409000000001,0.1975,0.1884,0.2148,0.2411,0.2698,0.2964,0.3099,0.2963,0.1326,0.1363,0.22831,0.0038151649
100,0.075,0.01,Sigmoid,,,,0.1274,0.1688,0.1741,0.1799,0.1834,0.189,0.1929,0.1927,0.1805,0.1675,0.17561999999999997,0.0003311935999999999,0.1146,0.164,0.1882,0.2096,0.2269,0.2487,0.2679,0.27,0.1074,0.1092,0.19065000000000001,0.003737144500000001
100,0.075,0.1,Identity,,,,0.242,0.2197,0.2229,0.2261,0.2217,0.2272,0.2202,0.2134,0.2017,0.1866,0.21815,0.00020442650000000007,0.1953,0.1906,0.2151,0.2499,0.2722,0.3014,0.3113,0.3009,0.1386,0.1405,0.23157999999999995,0.0038229016
100,0.075,0.1,Sigmoid,,,,0.1274,0.1688,0.1741,0.1799,0.1834,0.189,0.1929,0.1927,0.1805,0.1675,0.17561999999999997,0.0003311935999999999,0.1146,0.164,0.1882,0.2096,0.2269,0.2487,0.2679,0.27,0.1074,0.1092,0.19065000000000001,0.003737144500000001
100,0.075,0.3,Identity,,,,0.2484,0.2166,0.2166,0.2229,0.2217,0.2229,0.2184,0.2118,0.1982,0.1847,0.21622,0.0002497636000000001,0.1975,0.1916,0.2146,0.2466,0.268,0.2953,0.3088,0.2983,0.1351,0.137,0.22927999999999998,0.0037275776000000012
100,0.075,0.3,Sigmoid,,,,0.1274,0.1688,0.1741,0.1799,0.1834,0.189,0.1929,0.1927,0.1805,0.1675,0.17561999999999997,0.0003311935999999999,0.1146,0.164,0.1882,0.2096,0.2269,0.2487,0.2679,0.27,0.1074,0.1092,0.19065000000000001,0.003737144500000001
500,0.001,0.01,Identity,,,,0.414,0.3631,0.3397,0.328,0.3121,0.3004,0.2803,0.2604,0.2463,0.2331,0.30774,0.0028200744,0.3631,0.3609,0.3846,0.4124,0.43,0.4547,0.4545,0.4397,0.2372,0.2431,0.37802,0.0058010016
500,0.001,0.01,Sigmoid,,,,0.1274,0.1688,0.1741,0.1799,0.1834,0.189,0.1929,0.1927,0.1805,0.1675,0.17561999999999997,0.0003311935999999999,0.1146,0.164,0.1882,0.2096,0.2269,0.2487,0.2679,0.27,0.1074,0.1092,0.19065000000000001,0.003737144500000001
